"","Timeslice","TaxUnit","Region","Site","ShortImageRef","ToolClass","KnappingDirection","IMAGE","ARTEFACTNAME","SCALE","Timeslice_range_from","Timeslice_range_to","Long","Lat","length_cm","width_cm","area_cm2","perimeter_cm","calliper_cm","circularity","eccentricityeigen","AD","BC","amp","sym"
"14","TS4","AzilTSG","ASH","Unken","Windisch2014","BR",NA,"TS4_AzilTSG_ASH_Unken_Windisch2014_BR_na_1","TS4_AzilTSG_ASH_Unken_Windisch2014_BR_na_1_pseudo_no_1",0.007886,"4","4",12.730152,47.644134,1.67,1.26,1.36,4.8,1.7,5.56,0.6,0.260650070656244,2.53907400480327,2.79972407545952,0.0930984852903632
"15","TS1","Mag","BSN","BoisLaiterie","OtteStraus1997","BR",NA,"TS1_Mag_BSN_BoisLaiterie_OtteStraus1997_BR_NA_1","TS1_Mag_BSN_BoisLaiterie_OtteStraus1997_BR_NA_1_pseudo_no_1",0.031176,"1","1",4.86,50.36,2.59,1.33,1.84,6.12,2.6,3.24,0.26,1.63194402950129,1.93439253546485,3.56633656496614,0.457596752233838
"16","TS1","Mag","BSN","BoisLaiterie","OtteStraus1997","BR",NA,"TS1_Mag_BSN_BoisLaiterie_OtteStraus1997_BR_NA_1","TS1_Mag_BSN_BoisLaiterie_OtteStraus1997_BR_NA_1_pseudo_no_2",0.031176,"1","1",4.86,50.36,4.35,2.71,9.17,11.75,4.51,5.8,0.49,1.20733556149726,1.95280979598769,3.16014535748495,0.382050641638249
"17","TS1","Mag","BSN","BoisLaiterie","OtteStraus1997","BR",NA,"TS1_Mag_BSN_BoisLaiterie_OtteStraus1997_BR_NA_1","TS1_Mag_BSN_BoisLaiterie_OtteStraus1997_BR_NA_1_pseudo_no_3",0.031176,"1","1",4.86,50.36,2.27,1.34,2.03,5.83,2.27,3.94,0.37,0.528252043537729,2.38676955458174,2.91502159811947,0.181217197113913
"18","TS1","Mag","BSN","BoisLaiterie","OtteStraus1997","BR",NA,"TS1_Mag_BSN_BoisLaiterie_OtteStraus1997_BR_NA_1","TS1_Mag_BSN_BoisLaiterie_OtteStraus1997_BR_NA_1_pseudo_no_4",0.031176,"1","1",4.86,50.36,5.74,2.44,10.41,13.71,5.75,3.21,0.24,0.323143746575627,2.29087288193654,2.61401662851217,0.123619621639344
"19","TS1","Mag","BSN","BoisLaiterie","OtteStraus1997","BR",NA,"TS1_Mag_BSN_BoisLaiterie_OtteStraus1997_BR_NA_1","TS1_Mag_BSN_BoisLaiterie_OtteStraus1997_BR_NA_1_pseudo_no_5",0.031176,"1","1",4.86,50.36,6.19,1.69,7.66,13.53,6.2,2.39,0.11,0.311816638655396,2.18610501999747,2.49792165865287,0.124830431561076
"20","TS1","Mag","BSN","BoisLaiterie","OtteStraus1997","BR",NA,"TS1_Mag_BSN_BoisLaiterie_OtteStraus1997_BR_NA_2","TS1_Mag_BSN_BoisLaiterie_OtteStraus1997_BR_NA_2_pseudo_no_1",0.035169,"1","1",4.86,50.36,2.98,1.48,3.45,7.52,3.02,3.75,0.32,0.838783984386036,2.13204938505061,2.97083336943664,0.282339626656709
"21","TS1","Mag","BSN","BoisLaiterie","OtteStraus1997","BR",NA,"TS1_Mag_BSN_BoisLaiterie_OtteStraus1997_BR_NA_2","TS1_Mag_BSN_BoisLaiterie_OtteStraus1997_BR_NA_2_pseudo_no_2",0.035169,"1","1",4.86,50.36,3.07,1.17,2.82,7.18,3.08,2.99,0.21,0.4610153906094,2.17721284719513,2.63822823780453,0.174744316660429
"22","TS1","Mag","BSN","BoisLaiterie","OtteStraus1997","BR",NA,"TS1_Mag_BSN_BoisLaiterie_OtteStraus1997_BR_NA_2","TS1_Mag_BSN_BoisLaiterie_OtteStraus1997_BR_NA_2_pseudo_no_3",0.035169,"1","1",4.86,50.36,3.64,1.71,4.37,8.62,3.64,3.86,0.3,0.401379828736577,2.28880080637933,2.6901806351159,0.149201813252694
"23","TS1","Mag","BSN","BoisLaiterie","OtteStraus1997","BR",NA,"TS1_Mag_BSN_BoisLaiterie_OtteStraus1997_BR_NA_2","TS1_Mag_BSN_BoisLaiterie_OtteStraus1997_BR_NA_2_pseudo_no_4",0.035169,"1","1",4.86,50.36,2.77,0.7,1.5,6.02,2.77,2.36,0.1,0.226994668800464,2.16464123032683,2.39163589912729,0.0949118839047761
"24","TS1","Mag","BSN","Eyserheide","Rensink2010","BR",NA,"TS1_Mag_BSN_Eyserheide_Rensink2010_BR_NA_1","TS1_Mag_BSN_Eyserheide_Rensink2010_BR_NA_1_pseudo_no_1",0.03326,"1","1",5.93,50.84,9.6,2.16,17.03,21.16,9.62,2.27,0.09,0.0802583671461549,2.20501459118861,2.28527295833476,0.0351198165862155
"25","TS1","Mag","BSN","Eyserheide","Rensink2010","BR",NA,"TS1_Mag_BSN_Eyserheide_Rensink2010_BR_NA_1","TS1_Mag_BSN_Eyserheide_Rensink2010_BR_NA_1_pseudo_no_2",0.03326,"1","1",5.93,50.84,8.71,2.26,15.04,18.91,8.71,2.41,0.11,0.118519878067894,2.19470555927957,2.31322543734747,0.0512357663694891
"26","TS1","Mag","BSN","Eyserheide","Rensink2010","BR",NA,"TS1_Mag_BSN_Eyserheide_Rensink2010_BR_NA_1","TS1_Mag_BSN_Eyserheide_Rensink2010_BR_NA_1_pseudo_no_3",0.03326,"1","1",5.93,50.84,4.76,1.74,5.25,11.06,4.77,2.54,0.16,0.838198814356068,2.2087436305533,3.04694244490936,0.275095059887487
"27","TS1","Mag","BSN","Eyserheide","Rensink2010","BR",NA,"TS1_Mag_BSN_Eyserheide_Rensink2010_BR_NA_1","TS1_Mag_BSN_Eyserheide_Rensink2010_BR_NA_1_pseudo_no_4",0.03326,"1","1",5.93,50.84,5.31,2.24,9.32,13.09,5.38,3.26,0.25,0.201541594588755,2.37677370010755,2.57831529469631,0.0781679397408587
"28","TS1","Mag","BSN","Orp","Vermeersch1987","BR",NA,"TS1_Mag_BSN_Orp_Vermeersch1987_BR_NA_1","TS1_Mag_BSN_Orp_Vermeersch1987_BR_NA_1_pseudo_no_2",0.02941,"1","1",4.97,50.69,4.63,1.98,5.8,10.94,4.64,3.08,0.22,0.458115686831515,2.38762008922448,2.845735776056,0.160983212386089
"29","TS1","Mag","BSN","Orp","Vermeersch1987","BR",NA,"TS1_Mag_BSN_Orp_Vermeersch1987_BR_NA_1","TS1_Mag_BSN_Orp_Vermeersch1987_BR_NA_1_pseudo_no_3",0.02941,"1","1",4.97,50.69,4.92,2.55,9.98,12.65,4.98,4.3,0.36,0.180826761870356,2.36993121706415,2.5507579789345,0.0708913834098407
"30","TS1","Mag","BSN","Orp","Vermeersch1987","BR",NA,"TS1_Mag_BSN_Orp_Vermeersch1987_BR_NA_1","TS1_Mag_BSN_Orp_Vermeersch1987_BR_NA_1_pseudo_no_4",0.02941,"1","1",4.97,50.69,4.47,2.37,7.27,11.22,4.48,3.95,0.33,0.440385357817045,2.38210098892715,2.8224863467442,0.156027453711172
"31","TS1","Mag","BSN","Orp","Vermeersch1987","BR",NA,"TS1_Mag_BSN_Orp_Vermeersch1987_BR_NA_1","TS1_Mag_BSN_Orp_Vermeersch1987_BR_NA_1_pseudo_no_5",0.02941,"1","1",4.97,50.69,1.67,0.51,0.7,3.77,1.67,2.62,0.15,0.190172033602236,2.21243335308843,2.40260538669066,0.0791524212239355
"32","TS1","Mag","BSN","TroudeChaleux","Otte1994","BR",NA,"TS1_Mag_BSN_TroudeChaleux_Otte1994_BR_NA_1","TS1_Mag_BSN_TroudeChaleux_Otte1994_BR_NA_1_pseudo_no_1",0.032849,"1","1",4.95,50.22,5.13,1.39,5.35,11.68,5.15,2.35,0.11,0.283416385776025,2.21073585722108,2.49415224299711,0.113632352063423
"33","TS1","Mag","BSN","TroudeChaleux","Otte1994","BR",NA,"TS1_Mag_BSN_TroudeChaleux_Otte1994_BR_NA_1","TS1_Mag_BSN_TroudeChaleux_Otte1994_BR_NA_1_pseudo_no_10",0.032849,"1","1",4.95,50.22,3.87,2.45,6.02,10.1,3.87,4.64,0.46,0.714785513268348,2.32291412708479,3.03769964035314,0.235304868122265
"34","TS1","Mag","BSN","TroudeChaleux","Otte1994","BR",NA,"TS1_Mag_BSN_TroudeChaleux_Otte1994_BR_NA_1","TS1_Mag_BSN_TroudeChaleux_Otte1994_BR_NA_1_pseudo_no_11",0.032849,"1","1",4.95,50.22,2.41,1.92,2.99,6.8,2.45,7.7,0.68,0.850809455855617,2.32605087644676,3.17686033230238,0.267814561189414
"35","TS1","Mag","BSN","TroudeChaleux","Otte1994","BR",NA,"TS1_Mag_BSN_TroudeChaleux_Otte1994_BR_NA_1","TS1_Mag_BSN_TroudeChaleux_Otte1994_BR_NA_1_pseudo_no_12",0.032849,"1","1",4.95,50.22,3.03,2.25,3.87,8.11,3.06,4.46,0.5,1.98365961637231,1.68080570090592,3.66446531727823,0.541323070249624
"36","TS1","Mag","BSN","TroudeChaleux","Otte1994","BR",NA,"TS1_Mag_BSN_TroudeChaleux_Otte1994_BR_NA_1","TS1_Mag_BSN_TroudeChaleux_Otte1994_BR_NA_1_pseudo_no_2",0.032849,"1","1",4.95,50.22,4.07,1.26,3.89,9.02,4.07,2.67,0.15,0.310242493290586,2.19989939812239,2.51014189141298,0.123595600054285
"37","TS1","Mag","BSN","TroudeChaleux","Otte1994","BR",NA,"TS1_Mag_BSN_TroudeChaleux_Otte1994_BR_NA_1","TS1_Mag_BSN_TroudeChaleux_Otte1994_BR_NA_1_pseudo_no_3",0.032849,"1","1",4.95,50.22,3.64,1.29,3.23,8.3,3.64,2.83,0.18,0.651767778041445,2.21046256002805,2.86223033806949,0.227713251925436
"38","TS1","Mag","BSN","TroudeChaleux","Otte1994","BR",NA,"TS1_Mag_BSN_TroudeChaleux_Otte1994_BR_NA_1","TS1_Mag_BSN_TroudeChaleux_Otte1994_BR_NA_1_pseudo_no_4",0.032849,"1","1",4.95,50.22,2.37,1.94,2.78,6.65,2.37,5.88,0.72,0.348023600765168,2.5425043354876,2.89052793625277,0.120401396713826
"39","TS1","Mag","BSN","TroudeChaleux","Otte1994","BR",NA,"TS1_Mag_BSN_TroudeChaleux_Otte1994_BR_NA_1","TS1_Mag_BSN_TroudeChaleux_Otte1994_BR_NA_1_pseudo_no_5",0.032849,"1","1",4.95,50.22,4.38,1.65,5.66,10.38,4.4,3.02,0.21,0.21535677863845,2.32274953398841,2.53810631262686,0.0848493924651891
"40","TS1","Mag","BSN","TroudeChaleux","Otte1994","BR",NA,"TS1_Mag_BSN_TroudeChaleux_Otte1994_BR_NA_1","TS1_Mag_BSN_TroudeChaleux_Otte1994_BR_NA_1_pseudo_no_6",0.032849,"1","1",4.95,50.22,2.11,1.71,2.49,5.92,2.11,11.6,0.71,0.356286690119968,2.29921724619699,2.65550393631696,0.134169144036035
"41","TS1","Mag","BSN","TroudeChaleux","Otte1994","BR",NA,"TS1_Mag_BSN_TroudeChaleux_Otte1994_BR_NA_1","TS1_Mag_BSN_TroudeChaleux_Otte1994_BR_NA_1_pseudo_no_7",0.032849,"1","1",4.95,50.22,1.53,1.43,1.41,4.46,1.53,12.23,0.94,0.931418696927351,2.15779603150086,3.08921472842821,0.301506621846664
"42","TS1","Mag","BSN","TroudeChaleux","Otte1994","BR",NA,"TS1_Mag_BSN_TroudeChaleux_Otte1994_BR_NA_1","TS1_Mag_BSN_TroudeChaleux_Otte1994_BR_NA_1_pseudo_no_8",0.032849,"1","1",4.95,50.22,2.04,1.9,2.7,6.01,2.04,13.82,0.9,0.320325253809378,2.23771539615757,2.55804064996695,0.125222894254443
"43","TS1","Mag","BSN","TroudeChaleux","Otte1994","BR",NA,"TS1_Mag_BSN_TroudeChaleux_Otte1994_BR_NA_1","TS1_Mag_BSN_TroudeChaleux_Otte1994_BR_NA_1_pseudo_no_9",0.032849,"1","1",4.95,50.22,4.51,2.98,9.37,11.92,4.52,5.48,0.51,1.02355766937249,2.130650720606,3.15420838997848,0.324505404469953
"44","TS1","Mag","BSN","TroudeChaleux","Otte1994","BR",NA,"TS1_Mag_BSN_TroudeChaleux_Otte1994_BR_NA_2","TS1_Mag_BSN_TroudeChaleux_Otte1994_BR_NA_2_pseudo_no_1",0.033077,"1","1",4.95,50.22,3.04,1.57,3.38,7.58,3.05,3.8,0.33,0.871978114088781,2.15446437010405,3.02644248419283,0.288119836621095
"45","TS1","Mag","BSN","TroudeChaleux","Otte1994","BR",NA,"TS1_Mag_BSN_TroudeChaleux_Otte1994_BR_NA_2","TS1_Mag_BSN_TroudeChaleux_Otte1994_BR_NA_2_pseudo_no_10",0.033077,"1","1",4.95,50.22,3.28,0.78,1.89,7.07,3.28,2.3,0.09,0.374520536706532,2.14132774838959,2.51584828509612,0.148864515767978
"46","TS1","Mag","BSN","TroudeChaleux","Otte1994","BR",NA,"TS1_Mag_BSN_TroudeChaleux_Otte1994_BR_NA_2","TS1_Mag_BSN_TroudeChaleux_Otte1994_BR_NA_2_pseudo_no_11",0.033077,"1","1",4.95,50.22,4.38,1.05,3.37,9.45,4.38,2.31,0.1,0.47517691721199,2.14402253120854,2.61919944842053,0.1814206693952
