"","Timeslice","TaxUnit","Region","Site","ShortImageRef","ToolClass","KnappingDirection","IMAGE","ARTEFACTNAME","SCALE","Timeslice_range_from","Timeslice_range_to","Long","Lat","length_cm","width_cm","area_cm2","perimeter_cm","calliper_cm","circularity","eccentricityeigen","AD","BC","amp","sym"
"1","TS1","LEpigrav","ASH","Esztergom","Lengyel20082009","AR","D","TS0_LEpigrav_ASH_Esztergom_Lengyel20082009_AR_d_1","TS0_LEpigrav_ASH_Esztergom_Lengyel20082009_AR_d_1_pseudo_no_1",0.013158,"1","1",18.740335,47.785698,11.42,2.36,15.94,24.25,11.42,2,0.05,0.168305467384853,2.13253846628445,2.3008439336693,0.0731494496093203
"2","TS1","LEpigrav","ASH","Esztergom","Lengyel20082009","AR","D","TS0_LEpigrav_ASH_Esztergom_Lengyel20082009_AR_d_2","TS0_LEpigrav_ASH_Esztergom_Lengyel20082009_AR_d_2_pseudo_no_1",0.013966,"1","1",18.740335,47.785698,6.23,1.56,6.88,13.55,6.23,2.33,0.09,0.502923738123168,2.12202236132677,2.62494609944994,0.191593929577661
"3","TS1","LEpigrav","ASH","Esztergom","Lengyel20082009","AR","D","TS0_LEpigrav_ASH_Esztergom_Lengyel20082009_AR_d_2","TS0_LEpigrav_ASH_Esztergom_Lengyel20082009_AR_d_2_pseudo_no_2",0.013966,"1","1",18.740335,47.785698,6.36,1.15,5.86,13.85,6.36,2.08,0.06,0.448359454818418,2.01600442578072,2.46436388059914,0.181937196186065
"4","TS1","LEpigrav","ASH","Esztergom","Lengyel20082009","AR","D","TS0_LEpigrav_ASH_Esztergom_Lengyel20082009_AR_d_2","TS0_LEpigrav_ASH_Esztergom_Lengyel20082009_AR_d_2_pseudo_no_3",0.013966,"1","1",18.740335,47.785698,5.53,1.64,7.25,12.72,5.53,2.51,0.13,0.210061563029961,2.18335115792076,2.39341272095072,0.0877665440612012
"5","TS1","LEpigrav","ASH","Esztergom","Lengyel20082009","AR","D","TS0_LEpigrav_ASH_Esztergom_Lengyel20082009_AR_d_2","TS0_LEpigrav_ASH_Esztergom_Lengyel20082009_AR_d_2_pseudo_no_4",0.013966,"1","1",18.740335,47.785698,3.97,0.87,2.11,8.59,3.97,2.03,0.05,0.244693495013161,2.13338328803123,2.3780767830444,0.102895540109477
"6","TS1","LEpigrav","ASH","Esztergom","Lengyel20082009","AR","D","TS0_LEpigrav_ASH_Esztergom_Lengyel20082009_AR_d_2","TS0_LEpigrav_ASH_Esztergom_Lengyel20082009_AR_d_2_pseudo_no_5",0.013966,"1","1",18.740335,47.785698,2.51,1.11,2.32,6.4,2.52,3.27,0.26,0.514820399596237,2.17065111624238,2.68547151583862,0.191705775525781
"7","TS1","LEpigrav","ASH","Esztergom","Lengyel20082009","AR","D","TS0_LEpigrav_ASH_Esztergom_Lengyel20082009_AR_d_2","TS0_LEpigrav_ASH_Esztergom_Lengyel20082009_AR_d_2_pseudo_no_6",0.013966,"1","1",18.740335,47.785698,2.2,0.8,1.4,5.47,2.2,2.79,0.18,0.953950840900877,2.08456892250178,3.03851976340265,0.313952488442137
"8","TS1","LEpigrav","ASH","Esztergom","Lengyel20082009","AR",NA,"TS0_LEpigrav_ASH_Esztergom_Lengyel20082009_AR_na_1","TS0_LEpigrav_ASH_Esztergom_Lengyel20082009_AR_na_1_pseudo_no_1",0.009141,"1","1",18.740335,47.785698,6.7,1.47,7.41,14.6,6.71,2.23,0.08,0.0958327864244387,2.16303420673243,2.25886699315687,0.0424251568218755
"9","TS1","LEpigrav","ASH","Esztergom","Lengyel20082009","AR",NA,"TS0_LEpigrav_ASH_Esztergom_Lengyel20082009_AR_na_1","TS0_LEpigrav_ASH_Esztergom_Lengyel20082009_AR_na_1_pseudo_no_2",0.009141,"1","1",18.740335,47.785698,2.93,1.13,2.49,6.99,2.95,2.89,0.2,0.645104984129868,2.1922348227734,2.83733980690327,0.227362610061834
"10","TS1","LEpigrav","ASH","Esztergom","Lengyel20082009","AR",NA,"TS0_LEpigrav_ASH_Esztergom_Lengyel20082009_AR_na_1","TS0_LEpigrav_ASH_Esztergom_Lengyel20082009_AR_na_1_pseudo_no_3",0.009141,"1","1",18.740335,47.785698,3.07,0.82,1.78,6.95,3.09,2.3,0.09,0.620855217383483,2.14580446600917,2.76665968339265,0.224406066676821
"11","TS1","LEpigrav","ASH","Esztergom","Lengyel20082009","AR",NA,"TS0_LEpigrav_ASH_Esztergom_Lengyel20082009_AR_na_1","TS0_LEpigrav_ASH_Esztergom_Lengyel20082009_AR_na_1_pseudo_no_4",0.009141,"1","1",18.740335,47.785698,2.66,0.98,1.8,6.26,2.67,2.68,0.17,0.521521984806143,2.31406092085257,2.83558290565871,0.183920556075222
"12","TS1","LEpigrav","ASH","Nadap","DobosiEtAl1988","AR",NA,"TS01_LEpigrav_ASH_Nadap_DobosiEtAl1988_AR_na_1","TS01_LEpigrav_ASH_Nadap_DobosiEtAl1988_AR_na_1_pseudo_no_1",0.007102,"1","1",18.577881,47.243813,5.49,1.18,5.01,11.74,5.49,2.24,0.08,0.439273408438169,2.07252381850405,2.51179722694222,0.174884104388046
"13","TS1","LEpigrav","ASH","Nadap","DobosiEtAl1988","AR",NA,"TS01_LEpigrav_ASH_Nadap_DobosiEtAl1988_AR_na_1","TS01_LEpigrav_ASH_Nadap_DobosiEtAl1988_AR_na_1_pseudo_no_2",0.007102,"1","1",18.577881,47.243813,4.15,0.83,2.44,8.97,4.16,2.1,0.06,0.129563680723172,2.17714691684372,2.30671059756689,0.0561681560139514
"14","TS1","LEpigrav","ASH","Nadap","DobosiEtAl1988","AR",NA,"TS01_LEpigrav_ASH_Nadap_DobosiEtAl1988_AR_na_2","TS01_LEpigrav_ASH_Nadap_DobosiEtAl1988_AR_na_2_pseudo_no_1",0.008961,"1","1",18.577881,47.243813,6.38,1.33,6.54,13.68,6.38,2.2,0.07,0.214797611753791,2.1048084990122,2.31960611076599,0.0926008992461479
"15","TS1","LEpigrav","ASH","Nadap","DobosiEtAl1988","AR",NA,"TS01_LEpigrav_ASH_Nadap_DobosiEtAl1988_AR_na_2","TS01_LEpigrav_ASH_Nadap_DobosiEtAl1988_AR_na_2_pseudo_no_2",0.008961,"1","1",18.577881,47.243813,4.91,0.96,3.51,10.6,4.91,2.11,0.06,0.112119007545605,2.1686403661442,2.28075937368981,0.0491586306030257
"16","TS1","LEpigrav","ASH","Nadap","DobosiEtAl1988","AR",NA,"TS01_LEpigrav_ASH_Nadap_DobosiEtAl1988_AR_na_2","TS01_LEpigrav_ASH_Nadap_DobosiEtAl1988_AR_na_2_pseudo_no_3",0.008961,"1","1",18.577881,47.243813,3.6,0.58,1.64,7.64,3.6,2.03,0.04,0.1357318681784,2.07775634973374,2.21348821791214,0.0613203481636004
"17","TS1","LEpigrav","ASH","Nadap","DobosiEtAl1988","AR",NA,"TS01_LEpigrav_ASH_Nadap_DobosiEtAl1988_AR_na_2","TS01_LEpigrav_ASH_Nadap_DobosiEtAl1988_AR_na_2_pseudo_no_4",0.008961,"1","1",18.577881,47.243813,1.63,0.44,0.47,3.52,1.63,2.3,0.09,0.24836579865225,2.21400684961871,2.46237264827096,0.100864423923263
"18","TS1","LEpigrav","ASH","Nadap","DobosiEtAl1988","AR",NA,"TS01_LEpigrav_ASH_Nadap_DobosiEtAl1988_AR_na_3","TS01_LEpigrav_ASH_Nadap_DobosiEtAl1988_AR_na_3_pseudo_no_1",0.013089,"1","1",18.577881,47.243813,2.91,0.97,2.26,6.78,2.92,2.72,0.16,0.141220284379331,2.19498711208405,2.33620739646338,0.0604485220760428
"19","TS1","LEpigrav","ASH","Nadap","DobosiEtAl1988","AR",NA,"TS01_LEpigrav_ASH_Nadap_DobosiEtAl1988_AR_na_3","TS01_LEpigrav_ASH_Nadap_DobosiEtAl1988_AR_na_3_pseudo_no_10",0.013089,"1","1",18.577881,47.243813,1.67,0.49,0.7,3.89,1.67,2.55,0.14,0.243410879374018,2.15850839756897,2.40191927694299,0.101340158143789
"20","TS1","LEpigrav","ASH","Nadap","DobosiEtAl1988","AR",NA,"TS01_LEpigrav_ASH_Nadap_DobosiEtAl1988_AR_na_3","TS01_LEpigrav_ASH_Nadap_DobosiEtAl1988_AR_na_3_pseudo_no_11",0.013089,"1","1",18.577881,47.243813,1.43,0.52,0.53,3.38,1.45,2.81,0.18,0.575092373353856,2.22444543907014,2.79953781242399,0.205424042069255
"21","TS1","LEpigrav","ASH","Nadap","DobosiEtAl1988","AR",NA,"TS01_LEpigrav_ASH_Nadap_DobosiEtAl1988_AR_na_3","TS01_LEpigrav_ASH_Nadap_DobosiEtAl1988_AR_na_3_pseudo_no_12",0.013089,"1","1",18.577881,47.243813,1.31,0.86,0.78,3.5,1.31,5.33,0.53,1.38227132096407,1.99337773567377,3.37564905663784,0.409483123918344
"22","TS1","LEpigrav","ASH","Nadap","DobosiEtAl1988","AR",NA,"TS01_LEpigrav_ASH_Nadap_DobosiEtAl1988_AR_na_3","TS01_LEpigrav_ASH_Nadap_DobosiEtAl1988_AR_na_3_pseudo_no_13",0.013089,"1","1",18.577881,47.243813,1.27,0.57,0.6,3.3,1.28,3.2,0.25,0.354501067682338,2.27591244309424,2.63041351077658,0.134770090797503
"23","TS1","LEpigrav","ASH","Nadap","DobosiEtAl1988","AR",NA,"TS01_LEpigrav_ASH_Nadap_DobosiEtAl1988_AR_na_3","TS01_LEpigrav_ASH_Nadap_DobosiEtAl1988_AR_na_3_pseudo_no_14",0.013089,"1","1",18.577881,47.243813,1.26,0.65,0.65,3.26,1.29,4.12,0.36,0.912741151817598,2.15476620013838,3.06750735195598,0.297551414582786
"24","TS1","LEpigrav","ASH","Nadap","DobosiEtAl1988","AR",NA,"TS01_LEpigrav_ASH_Nadap_DobosiEtAl1988_AR_na_3","TS01_LEpigrav_ASH_Nadap_DobosiEtAl1988_AR_na_3_pseudo_no_15",0.013089,"1","1",18.577881,47.243813,2.64,0.69,1.18,5.79,2.64,2.21,0.08,0.285940400956275,2.23243409923336,2.51837450018964,0.113541651940465
"25","TS1","LEpigrav","ASH","Nadap","DobosiEtAl1988","AR",NA,"TS01_LEpigrav_ASH_Nadap_DobosiEtAl1988_AR_na_3","TS01_LEpigrav_ASH_Nadap_DobosiEtAl1988_AR_na_3_pseudo_no_16",0.013089,"1","1",18.577881,47.243813,2.28,0.55,0.82,4.97,2.28,2.2,0.07,0.246005643549762,2.20319864373467,2.44920428728444,0.100443088731696
"26","TS1","LEpigrav","ASH","Nadap","DobosiEtAl1988","AR",NA,"TS01_LEpigrav_ASH_Nadap_DobosiEtAl1988_AR_na_3","TS01_LEpigrav_ASH_Nadap_DobosiEtAl1988_AR_na_3_pseudo_no_17",0.013089,"1","1",18.577881,47.243813,2.1,0.71,1.3,5.18,2.15,2.79,0.18,0.785138968327665,2.05613699652035,2.84127596484801,0.276333231281061
"27","TS1","LEpigrav","ASH","Nadap","DobosiEtAl1988","AR",NA,"TS01_LEpigrav_ASH_Nadap_DobosiEtAl1988_AR_na_3","TS01_LEpigrav_ASH_Nadap_DobosiEtAl1988_AR_na_3_pseudo_no_18",0.013089,"1","1",18.577881,47.243813,1.66,0.47,0.49,3.63,1.66,2.27,0.09,0.156072971785547,2.25805618896744,2.41412916075298,0.0646498018096375
"28","TS1","LEpigrav","ASH","Nadap","DobosiEtAl1988","AR",NA,"TS01_LEpigrav_ASH_Nadap_DobosiEtAl1988_AR_na_3","TS01_LEpigrav_ASH_Nadap_DobosiEtAl1988_AR_na_3_pseudo_no_19",0.013089,"1","1",18.577881,47.243813,1.44,0.89,1.01,4,1.48,4.81,0.43,0.950006471048535,2.11820808894306,3.0682145599916,0.309628434541793
"29","TS1","LEpigrav","ASH","Nadap","DobosiEtAl1988","AR",NA,"TS01_LEpigrav_ASH_Nadap_DobosiEtAl1988_AR_na_3","TS01_LEpigrav_ASH_Nadap_DobosiEtAl1988_AR_na_3_pseudo_no_2",0.013089,"1","1",18.577881,47.243813,2.64,0.98,1.92,6.23,2.65,2.77,0.19,0.713187867573256,2.14643612733956,2.85962399491281,0.24939917585039
"30","TS1","LEpigrav","ASH","Nadap","DobosiEtAl1988","AR",NA,"TS01_LEpigrav_ASH_Nadap_DobosiEtAl1988_AR_na_3","TS01_LEpigrav_ASH_Nadap_DobosiEtAl1988_AR_na_3_pseudo_no_20",0.013089,"1","1",18.577881,47.243813,1.27,0.71,0.73,3.37,1.3,4.26,0.37,0.688458771028353,2.13127237578998,2.81973114681833,0.244157593466023
"31","TS1","LEpigrav","ASH","Nadap","DobosiEtAl1988","AR",NA,"TS01_LEpigrav_ASH_Nadap_DobosiEtAl1988_AR_na_3","TS01_LEpigrav_ASH_Nadap_DobosiEtAl1988_AR_na_3_pseudo_no_3",0.013089,"1","1",18.577881,47.243813,2.62,0.65,1.39,5.98,2.62,2.3,0.09,0.103284770138487,2.17390047487628,2.27718524501477,0.0453563320615215
"32","TS1","LEpigrav","ASH","Nadap","DobosiEtAl1988","AR",NA,"TS01_LEpigrav_ASH_Nadap_DobosiEtAl1988_AR_na_3","TS01_LEpigrav_ASH_Nadap_DobosiEtAl1988_AR_na_3_pseudo_no_4",0.013089,"1","1",18.577881,47.243813,2.68,0.69,1.53,6.13,2.7,2.38,0.11,0.595718328289972,2.12732868996625,2.72304701825623,0.218769020254177
"33","TS1","LEpigrav","ASH","Nadap","DobosiEtAl1988","AR",NA,"TS01_LEpigrav_ASH_Nadap_DobosiEtAl1988_AR_na_3","TS01_LEpigrav_ASH_Nadap_DobosiEtAl1988_AR_na_3_pseudo_no_5",0.013089,"1","1",18.577881,47.243813,2.39,0.68,1.37,5.52,2.39,2.46,0.13,0.191249239492587,2.15509067038615,2.34633990987873,0.0815096051034104
"34","TS1","LEpigrav","ASH","Nadap","DobosiEtAl1988","AR",NA,"TS01_LEpigrav_ASH_Nadap_DobosiEtAl1988_AR_na_3","TS01_LEpigrav_ASH_Nadap_DobosiEtAl1988_AR_na_3_pseudo_no_6",0.013089,"1","1",18.577881,47.243813,2.09,0.63,1.08,4.77,2.09,2.61,0.14,0.401882150580168,2.11652597343848,2.51840812401865,0.159577848700266
"35","TS1","LEpigrav","ASH","Nadap","DobosiEtAl1988","AR",NA,"TS01_LEpigrav_ASH_Nadap_DobosiEtAl1988_AR_na_3","TS01_LEpigrav_ASH_Nadap_DobosiEtAl1988_AR_na_3_pseudo_no_7",0.013089,"1","1",18.577881,47.243813,1.91,0.84,1.24,4.77,1.94,3.32,0.26,1.10032165775124,2.02334500015393,3.12366665790517,0.352253226177838
"36","TS1","LEpigrav","ASH","Nadap","DobosiEtAl1988","AR",NA,"TS01_LEpigrav_ASH_Nadap_DobosiEtAl1988_AR_na_3","TS01_LEpigrav_ASH_Nadap_DobosiEtAl1988_AR_na_3_pseudo_no_8",0.013089,"1","1",18.577881,47.243813,2.01,0.51,0.81,4.46,2.01,2.37,0.1,0.125852001763284,2.17923424684295,2.30508624860623,0.0545975239925969
"37","TS1","LEpigrav","ASH","Nadap","DobosiEtAl1988","AR",NA,"TS01_LEpigrav_ASH_Nadap_DobosiEtAl1988_AR_na_3","TS01_LEpigrav_ASH_Nadap_DobosiEtAl1988_AR_na_3_pseudo_no_9",0.013089,"1","1",18.577881,47.243813,1.94,0.58,0.82,4.47,1.95,2.38,0.11,0.549358918221713,2.09124353223824,2.64060245045995,0.20804302371454
"38","TS1","LEpigrav","ASH","Zoeld","BeresEtAl2020","AR","D","TS1_LEpigrav_ASH_Zoeld_BeresEtAl2020_AR_d_1","TS1_LEpigrav_ASH_Zoeld_BeresEtAl2020_AR_d_1_pseudo_no_1",0.006098,"1","1",18.984693,47.622886,2.95,0.64,1.52,6.64,2.95,2.19,0.08,0.201016073451032,2.13989854168992,2.34091461514095,0.085870741355053
"39","TS1","LEpigrav","ASH","Zoeld","BeresEtAl2020","AR",NA,"TS1_LEpigrav_ASH_Zoeld_BeresEtAl2020_AR_na_1","TS1_LEpigrav_ASH_Zoeld_BeresEtAl2020_AR_na_1_pseudo_no_1",0.006098,"1","1",18.984693,47.622886,3.04,1.32,2.95,7.71,3.08,3.21,0.24,0.215693868321552,2.42251651899952,2.63821038732107,0.0817576450150265
"40","TS1","LEpigrav","ASH","Zoeld","BeresEtAl2020","AR","P","TS1_LEpigrav_ASH_Zoeld_BeresEtAl2020_AR_p_1","TS1_LEpigrav_ASH_Zoeld_BeresEtAl2020_AR_p_1_pseudo_no_1",0.006738,"1","1",18.984693,47.622886,5.09,1.31,4.69,11.15,5.1,2.37,0.1,0.273735554388282,2.21109099473903,2.48482654912732,0.110162841943402
"41","TS2","AzilTECE","ASH","Elsbethen","Rettenbacher1998","AR",NA,"TS2_AzilTECE_ASH_Elsbethen_Rettenbacher1998_AR_na_1","TS2_AzilTECE_ASH_Elsbethen_Rettenbacher1998_AR_na_1_pseudo_no_1",0.006368,"2","2",13.086104,47.763351,3.88,1.02,2.77,8.46,3.88,2.36,0.1,0.208893000107474,2.18684038266669,2.39573338277416,0.0871937593763396
"42","TS2","AzilTECE","ASH","Elsbethen","Rettenbacher1998","AR",NA,"TS2_AzilTECE_ASH_Elsbethen_Rettenbacher1998_AR_na_2","TS2_AzilTECE_ASH_Elsbethen_Rettenbacher1998_AR_na_2_pseudo_no_1",0.005814,"2","2",13.086104,47.763351,3.79,1.08,3.3,8.62,3.8,2.51,0.13,0.233439948103775,2.21685109711488,2.45029104521866,0.0952702939347941
"43","TS23","AzilTECE","ASH","Seewaende","Gehlen2001","AR","P","TS23_AzilTECE_ASH_Seewaende_Gehlen2001_AR_p_1","TS23_AzilTECE_ASH_Seewaende_Gehlen2001_AR_p_1_pseudo_no_1",0.003484,"2","3",10.592923,47.571749,1.49,0.54,0.54,3.41,1.5,2.84,0.18,0.616493977300376,2.14574578816621,2.76223976546659,0.223186265366157
"44","TS24","AzilTECE","ASH","Galgenberg","AntlWieser1986","AR",NA,"TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_1","TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_1_pseudo_no_1",0.015265,"2","4",15.67763,48.66015,3.59,0.84,2.54,7.94,3.6,2.3,0.1,0.105031451559899,2.15401127990929,2.25904273146919,0.0464937869907361
"45","TS24","AzilTECE","ASH","Galgenberg","AntlWieser1986","AR",NA,"TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_1","TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_1_pseudo_no_10",0.015265,"2","4",15.67763,48.66015,2.47,0.95,1.71,5.74,2.47,2.97,0.2,0.212890458686033,2.31578614572524,2.52867660441127,0.0841904648125608
"46","TS24","AzilTECE","ASH","Galgenberg","AntlWieser1986","AR",NA,"TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_1","TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_1_pseudo_no_11",0.015265,"2","4",15.67763,48.66015,2.23,0.83,1.39,5.11,2.23,2.98,0.19,0.400376791334463,2.19826467780319,2.59864146913765,0.154071577818439
"47","TS24","AzilTECE","ASH","Galgenberg","AntlWieser1986","AR",NA,"TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_1","TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_1_pseudo_no_2",0.015265,"2","4",15.67763,48.66015,2.96,0.89,2.06,6.54,2.96,2.66,0.15,0.115225987752111,2.18110794961131,2.29633393736342,0.0501782366568207
"48","TS24","AzilTECE","ASH","Galgenberg","AntlWieser1986","AR",NA,"TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_1","TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_1_pseudo_no_3",0.015265,"2","4",15.67763,48.66015,2.73,0.76,1.46,5.92,2.73,2.43,0.11,0.199926842499481,2.16673217131344,2.36665901381293,0.0844764037964975
"49","TS24","AzilTECE","ASH","Galgenberg","AntlWieser1986","AR",NA,"TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_1","TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_1_pseudo_no_4",0.015265,"2","4",15.67763,48.66015,2.68,0.83,1.73,6.01,2.68,2.64,0.15,0.158589634102511,2.1922663369191,2.35085597102161,0.0674603787120114
"50","TS24","AzilTECE","ASH","Galgenberg","AntlWieser1986","AR",NA,"TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_1","TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_1_pseudo_no_5",0.015265,"2","4",15.67763,48.66015,3.19,0.76,1.8,6.83,3.2,2.31,0.09,0.273079648061235,2.10445653238814,2.37753618044938,0.114858251288365
"51","TS24","AzilTECE","ASH","Galgenberg","AntlWieser1986","AR",NA,"TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_1","TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_1_pseudo_no_6",0.015265,"2","4",15.67763,48.66015,3.46,0.87,2.17,7.53,3.46,2.34,0.09,0.142883227669641,2.17444735071654,2.31733057838618,0.0616585432403636
"52","TS24","AzilTECE","ASH","Galgenberg","AntlWieser1986","AR",NA,"TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_1","TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_1_pseudo_no_7",0.015265,"2","4",15.67763,48.66015,3.19,0.89,2.12,7.24,3.19,2.37,0.11,0.255114831061247,2.26260439714924,2.51771922821048,0.10132775259558
"53","TS24","AzilTECE","ASH","Galgenberg","AntlWieser1986","AR",NA,"TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_1","TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_1_pseudo_no_8",0.015265,"2","4",15.67763,48.66015,2.71,0.82,1.59,5.97,2.71,2.61,0.14,0.425092058514043,2.13461203782006,2.5597040963341,0.166070781041778
"54","TS24","AzilTECE","ASH","Galgenberg","AntlWieser1986","AR",NA,"TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_1","TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_1_pseudo_no_9",0.015265,"2","4",15.67763,48.66015,2.58,1.03,2.06,6.11,2.58,3.12,0.23,0.255791158057941,2.2574435108392,2.51323466889714,0.101777665740298
"55","TS24","AzilTECE","ASH","Galgenberg","AntlWieser1986","AR",NA,"TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_2","TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_2_pseudo_no_1",0.008888,"2","4",15.67763,48.66015,2.98,1.06,2.42,7.12,2.98,2.7,0.17,0.403161411120929,2.17869195836567,2.5818533694866,0.156151939488763
"56","TS24","AzilTECE","ASH","Galgenberg","AntlWieser1986","AR",NA,"TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_2","TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_2_pseudo_no_2",0.008888,"2","4",15.67763,48.66015,2.19,0.69,1.06,4.95,2.2,2.57,0.14,0.72293808565771,2.19773465756081,2.92067274321852,0.24752450863805
"57","TS24","AzilTECE","ASH","Galgenberg","AntlWieser1986","AR",NA,"TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_2","TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_2_pseudo_no_3",0.008888,"2","4",15.67763,48.66015,1.89,0.92,1.18,4.55,1.89,3.52,0.29,0.253669242283625,2.32341266854151,2.57708191082514,0.0984327433358158
"58","TS24","AzilTECE","ASH","Galgenberg","AntlWieser1986","AR",NA,"TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_3","TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_3_pseudo_no_1",0.015036,"2","4",15.67763,48.66015,2.84,0.82,1.83,6.45,2.84,2.46,0.13,0.744345497378323,2.08923030869449,2.83357580607281,0.262687695096447
"59","TS24","AzilTECE","ASH","Galgenberg","AntlWieser1986","AR",NA,"TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_3","TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_3_pseudo_no_2",0.015036,"2","4",15.67763,48.66015,3.01,0.89,2.1,6.81,3.01,2.5,0.13,0.250216285961704,2.15897115249998,2.40918743846169,0.103859202470967
"60","TS24","AzilTECE","ASH","Galgenberg","AntlWieser1986","AR",NA,"TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_3","TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_3_pseudo_no_3",0.015036,"2","4",15.67763,48.66015,2.54,0.75,1.43,5.77,2.54,2.38,0.12,0.409227423972862,2.14692938846244,2.5561568124353,0.160094804036292
"61","TS24","AzilTECE","ASH","Galgenberg","AntlWieser1986","AR",NA,"TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_3","TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_3_pseudo_no_4",0.015036,"2","4",15.67763,48.66015,2.65,0.95,2.07,6.32,2.65,2.9,0.19,0.290593265069074,2.24933497284334,2.53992823791242,0.114410029673875
"62","TS24","AzilTECE","ASH","Galgenberg","AntlWieser1986","AR",NA,"TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_3","TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_3_pseudo_no_5",0.015036,"2","4",15.67763,48.66015,2.45,0.83,1.36,5.57,2.45,2.56,0.14,0.443503288626745,2.26678902512738,2.71029231375413,0.163636699398093
"63","TS24","AzilTECE","ASH","Galgenberg","AntlWieser1986","AR",NA,"TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_3","TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_3_pseudo_no_6",0.015036,"2","4",15.67763,48.66015,2.55,0.9,1.54,5.97,2.55,2.56,0.13,0.653879124522428,2.06390328649951,2.71778241102194,0.240592889949772
"64","TS24","AzilTECE","ASH","Galgenberg","AntlWieser1986","AR",NA,"TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_3","TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_3_pseudo_no_7",0.015036,"2","4",15.67763,48.66015,2.16,0.72,1.18,4.95,2.16,2.68,0.15,0.42851686629644,2.11934367860716,2.54786054490359,0.168186939098213
"65","TS24","AzilTECE","ASH","Galgenberg","AntlWieser1986","AR",NA,"TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_4","TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_4_pseudo_no_1",0.003396,"2","4",15.67763,48.66015,2.07,0.71,0.96,4.63,2.07,2.7,0.15,0.564620445463444,2.20944561445919,2.77406605992263,0.203535328022863
"66","TS24","AzilTECE","ASH","Galgenberg","AntlWieser1986","AR",NA,"TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_5","TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_5_pseudo_no_1",0.007722,"2","4",15.67763,48.66015,1.55,0.53,0.56,3.38,1.55,2.8,0.16,0.171110624872993,2.19385431572839,2.36496494060139,0.0723522881609741
"67","TS24","AzilTECE","ASH","Galgenberg","AntlWieser1986","AR",NA,"TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_5","TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_5_pseudo_no_2",0.007722,"2","4",15.67763,48.66015,1.34,0.48,0.44,3.07,1.34,2.71,0.16,0.37075413281602,2.209666652506,2.58042078532202,0.143679718798169
