Timeslice,TaxUnit,Region,Site,ShortImageRef,ToolClass,KnappingDirection,IMAGE,ARTEFACTNAME,SCALE,Timeslice_range_from,Timeslice_range_to,Long,Lat,Timeslice_discrete,Timeslice_discrete_roman,Timeslice_discrete_counts,Region_counts
TS1,Mag,BOMO,Hostim,Vencl1995,BR,NA,TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_3,TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_3_pseudo_no_12,0.036936,1,1,14.116111,49.954444,TS1,I,"I
(n=364)","BOMO
(n=168)"
TS1,Mag,BOMO,Hostim,Vencl1995,BR,NA,TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_3,TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_3_pseudo_no_13,0.036936,1,1,14.116111,49.954444,TS1,I,"I
(n=364)","BOMO
(n=168)"
TS1,Mag,BOMO,Hostim,Vencl1995,BR,NA,TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_3,TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_3_pseudo_no_14,0.036936,1,1,14.116111,49.954444,TS1,I,"I
(n=364)","BOMO
(n=168)"
TS1,Mag,BOMO,Hostim,Vencl1995,BR,NA,TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_3,TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_3_pseudo_no_15,0.036936,1,1,14.116111,49.954444,TS1,I,"I
(n=364)","BOMO
(n=168)"
TS1,Mag,BOMO,Hostim,Vencl1995,BR,NA,TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_3,TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_3_pseudo_no_16,0.036936,1,1,14.116111,49.954444,TS1,I,"I
(n=364)","BOMO
(n=168)"
TS1,Mag,BOMO,Hostim,Vencl1995,BR,NA,TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_3,TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_3_pseudo_no_17,0.036936,1,1,14.116111,49.954444,TS1,I,"I
(n=364)","BOMO
(n=168)"
TS1,Mag,BOMO,Hostim,Vencl1995,BR,NA,TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_3,TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_3_pseudo_no_18,0.036936,1,1,14.116111,49.954444,TS1,I,"I
(n=364)","BOMO
(n=168)"
TS1,Mag,BOMO,Hostim,Vencl1995,BR,NA,TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_3,TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_3_pseudo_no_19,0.036936,1,1,14.116111,49.954444,TS1,I,"I
(n=364)","BOMO
(n=168)"
TS1,Mag,BOMO,Hostim,Vencl1995,BR,NA,TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_3,TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_3_pseudo_no_2,0.036936,1,1,14.116111,49.954444,TS1,I,"I
(n=364)","BOMO
(n=168)"
TS1,Mag,BOMO,Hostim,Vencl1995,BR,NA,TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_3,TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_3_pseudo_no_20,0.036936,1,1,14.116111,49.954444,TS1,I,"I
(n=364)","BOMO
(n=168)"
TS1,Mag,BOMO,Hostim,Vencl1995,BR,NA,TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_3,TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_3_pseudo_no_21,0.036936,1,1,14.116111,49.954444,TS1,I,"I
(n=364)","BOMO
(n=168)"
TS1,Mag,BOMO,Hostim,Vencl1995,BR,NA,TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_3,TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_3_pseudo_no_22,0.036936,1,1,14.116111,49.954444,TS1,I,"I
(n=364)","BOMO
(n=168)"
TS1,Mag,BOMO,Hostim,Vencl1995,BR,NA,TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_3,TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_3_pseudo_no_23,0.036936,1,1,14.116111,49.954444,TS1,I,"I
(n=364)","BOMO
(n=168)"
TS1,Mag,BOMO,Hostim,Vencl1995,BR,NA,TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_3,TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_3_pseudo_no_24,0.036936,1,1,14.116111,49.954444,TS1,I,"I
(n=364)","BOMO
(n=168)"
TS1,Mag,BOMO,Hostim,Vencl1995,BR,NA,TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_3,TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_3_pseudo_no_25,0.036936,1,1,14.116111,49.954444,TS1,I,"I
(n=364)","BOMO
(n=168)"
TS1,Mag,BOMO,Hostim,Vencl1995,BR,NA,TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_3,TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_3_pseudo_no_26,0.036936,1,1,14.116111,49.954444,TS1,I,"I
(n=364)","BOMO
(n=168)"
TS1,Mag,BOMO,Hostim,Vencl1995,BR,NA,TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_3,TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_3_pseudo_no_27,0.036936,1,1,14.116111,49.954444,TS1,I,"I
(n=364)","BOMO
(n=168)"
TS1,Mag,BOMO,Hostim,Vencl1995,BR,NA,TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_3,TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_3_pseudo_no_28,0.036936,1,1,14.116111,49.954444,TS1,I,"I
(n=364)","BOMO
(n=168)"
TS1,Mag,BOMO,Hostim,Vencl1995,BR,NA,TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_3,TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_3_pseudo_no_29,0.036936,1,1,14.116111,49.954444,TS1,I,"I
(n=364)","BOMO
(n=168)"
TS1,Mag,BOMO,Hostim,Vencl1995,BR,NA,TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_3,TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_3_pseudo_no_3,0.036936,1,1,14.116111,49.954444,TS1,I,"I
(n=364)","BOMO
(n=168)"
TS1,Mag,BOMO,Hostim,Vencl1995,BR,NA,TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_3,TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_3_pseudo_no_30,0.036936,1,1,14.116111,49.954444,TS1,I,"I
(n=364)","BOMO
(n=168)"
TS1,Mag,BOMO,Hostim,Vencl1995,BR,NA,TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_3,TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_3_pseudo_no_31,0.036936,1,1,14.116111,49.954444,TS1,I,"I
(n=364)","BOMO
(n=168)"
TS1,Mag,BOMO,Hostim,Vencl1995,BR,NA,TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_3,TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_3_pseudo_no_32,0.036936,1,1,14.116111,49.954444,TS1,I,"I
(n=364)","BOMO
(n=168)"
TS1,Mag,BOMO,Hostim,Vencl1995,BR,NA,TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_3,TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_3_pseudo_no_33,0.036936,1,1,14.116111,49.954444,TS1,I,"I
(n=364)","BOMO
(n=168)"
TS1,Mag,BOMO,Hostim,Vencl1995,BR,NA,TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_3,TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_3_pseudo_no_34,0.036936,1,1,14.116111,49.954444,TS1,I,"I
(n=364)","BOMO
(n=168)"
TS1,Mag,BOMO,Hostim,Vencl1995,BR,NA,TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_3,TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_3_pseudo_no_35,0.036936,1,1,14.116111,49.954444,TS1,I,"I
(n=364)","BOMO
(n=168)"
TS1,Mag,BOMO,Hostim,Vencl1995,BR,NA,TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_3,TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_3_pseudo_no_36,0.036936,1,1,14.116111,49.954444,TS1,I,"I
(n=364)","BOMO
(n=168)"
TS1,Mag,BOMO,Hostim,Vencl1995,BR,NA,TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_3,TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_3_pseudo_no_37,0.036936,1,1,14.116111,49.954444,TS1,I,"I
(n=364)","BOMO
(n=168)"
TS1,Mag,BOMO,Hostim,Vencl1995,BR,NA,TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_3,TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_3_pseudo_no_38,0.036936,1,1,14.116111,49.954444,TS1,I,"I
(n=364)","BOMO
(n=168)"
TS1,Mag,BOMO,Hostim,Vencl1995,BR,NA,TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_3,TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_3_pseudo_no_39,0.036936,1,1,14.116111,49.954444,TS1,I,"I
(n=364)","BOMO
(n=168)"
TS1,Mag,BOMO,Hostim,Vencl1995,BR,NA,TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_3,TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_3_pseudo_no_4,0.036936,1,1,14.116111,49.954444,TS1,I,"I
(n=364)","BOMO
(n=168)"
TS1,Mag,BOMO,Hostim,Vencl1995,BR,NA,TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_3,TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_3_pseudo_no_40,0.036936,1,1,14.116111,49.954444,TS1,I,"I
(n=364)","BOMO
(n=168)"
TS1,Mag,BOMO,Hostim,Vencl1995,BR,NA,TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_3,TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_3_pseudo_no_41,0.036936,1,1,14.116111,49.954444,TS1,I,"I
(n=364)","BOMO
(n=168)"
TS1,Mag,BOMO,Hostim,Vencl1995,BR,NA,TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_3,TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_3_pseudo_no_42,0.036936,1,1,14.116111,49.954444,TS1,I,"I
(n=364)","BOMO
(n=168)"
TS1,Mag,BOMO,Hostim,Vencl1995,BR,NA,TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_3,TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_3_pseudo_no_43,0.036936,1,1,14.116111,49.954444,TS1,I,"I
(n=364)","BOMO
(n=168)"
TS1,Mag,BOMO,Hostim,Vencl1995,BR,NA,TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_3,TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_3_pseudo_no_44,0.036936,1,1,14.116111,49.954444,TS1,I,"I
(n=364)","BOMO
(n=168)"
TS1,Mag,BOMO,Hostim,Vencl1995,BR,NA,TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_3,TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_3_pseudo_no_45,0.036936,1,1,14.116111,49.954444,TS1,I,"I
(n=364)","BOMO
(n=168)"
TS1,Mag,BOMO,Hostim,Vencl1995,BR,NA,TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_3,TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_3_pseudo_no_5,0.036936,1,1,14.116111,49.954444,TS1,I,"I
(n=364)","BOMO
(n=168)"
TS1,Mag,BOMO,Hostim,Vencl1995,BR,NA,TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_3,TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_3_pseudo_no_6,0.036936,1,1,14.116111,49.954444,TS1,I,"I
(n=364)","BOMO
(n=168)"
TS1,Mag,BOMO,Hostim,Vencl1995,BR,NA,TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_3,TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_3_pseudo_no_7,0.036936,1,1,14.116111,49.954444,TS1,I,"I
(n=364)","BOMO
(n=168)"
TS1,Mag,BOMO,Hostim,Vencl1995,BR,NA,TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_3,TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_3_pseudo_no_8,0.036936,1,1,14.116111,49.954444,TS1,I,"I
(n=364)","BOMO
(n=168)"
TS1,Mag,BOMO,Hostim,Vencl1995,BR,NA,TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_3,TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_3_pseudo_no_9,0.036936,1,1,14.116111,49.954444,TS1,I,"I
(n=364)","BOMO
(n=168)"
TS1,Mag,BOMO,Lostice,Nerudaetal2009,BR,NA,TS1_Mag_BOMO_Lostice_Nerudaetal2009_BR_na_1,TS1_Mag_BOMO_Lostice_Nerudaetal2009_BR_na_1_pseudo_no_1,0.019999,1,1,16.922777,49.728888,TS1,I,"I
(n=364)","BOMO
(n=168)"
TS1,Mag,BOMO,Lostice,Nerudaetal2009,BR,NA,TS1_Mag_BOMO_Lostice_Nerudaetal2009_BR_na_1,TS1_Mag_BOMO_Lostice_Nerudaetal2009_BR_na_1_pseudo_no_2,0.019999,1,1,16.922777,49.728888,TS1,I,"I
(n=364)","BOMO
(n=168)"
TS1,Mag,BOMO,Lostice,Nerudaetal2009,BR,NA,TS1_Mag_BOMO_Lostice_Nerudaetal2009_BR_na_1,TS1_Mag_BOMO_Lostice_Nerudaetal2009_BR_na_1_pseudo_no_3,0.019999,1,1,16.922777,49.728888,TS1,I,"I
(n=364)","BOMO
(n=168)"
TS1,Mag,BOMO,Pekarna,Valoch2001,BR,NA,TS1_Mag_BOMO_Pekarna_Valoch2001_BR_na_1,TS1_Mag_BOMO_Pekarna_Valoch2001_BR_na_1_pseudo_no_1,0.029121,1,1,16.746111,49.241944,TS1,I,"I
(n=364)","BOMO
(n=168)"
TS1,Mag,BOMO,Pekarna,Valoch2001,BR,NA,TS1_Mag_BOMO_Pekarna_Valoch2001_BR_na_1,TS1_Mag_BOMO_Pekarna_Valoch2001_BR_na_1_pseudo_no_10,0.029121,1,1,16.746111,49.241944,TS1,I,"I
(n=364)","BOMO
(n=168)"
TS1,Mag,BOMO,Pekarna,Valoch2001,BR,NA,TS1_Mag_BOMO_Pekarna_Valoch2001_BR_na_1,TS1_Mag_BOMO_Pekarna_Valoch2001_BR_na_1_pseudo_no_11,0.029121,1,1,16.746111,49.241944,TS1,I,"I
(n=364)","BOMO
(n=168)"
TS1,Mag,BOMO,Pekarna,Valoch2001,BR,NA,TS1_Mag_BOMO_Pekarna_Valoch2001_BR_na_1,TS1_Mag_BOMO_Pekarna_Valoch2001_BR_na_1_pseudo_no_12,0.029121,1,1,16.746111,49.241944,TS1,I,"I
(n=364)","BOMO
(n=168)"
TS1,Mag,BOMO,Pekarna,Valoch2001,BR,NA,TS1_Mag_BOMO_Pekarna_Valoch2001_BR_na_1,TS1_Mag_BOMO_Pekarna_Valoch2001_BR_na_1_pseudo_no_13,0.029121,1,1,16.746111,49.241944,TS1,I,"I
(n=364)","BOMO
(n=168)"
TS1,Mag,BOMO,Pekarna,Valoch2001,BR,NA,TS1_Mag_BOMO_Pekarna_Valoch2001_BR_na_1,TS1_Mag_BOMO_Pekarna_Valoch2001_BR_na_1_pseudo_no_14,0.029121,1,1,16.746111,49.241944,TS1,I,"I
(n=364)","BOMO
(n=168)"
TS1,Mag,BOMO,Pekarna,Valoch2001,BR,NA,TS1_Mag_BOMO_Pekarna_Valoch2001_BR_na_1,TS1_Mag_BOMO_Pekarna_Valoch2001_BR_na_1_pseudo_no_15,0.029121,1,1,16.746111,49.241944,TS1,I,"I
(n=364)","BOMO
(n=168)"
TS1,Mag,BOMO,Pekarna,Valoch2001,BR,NA,TS1_Mag_BOMO_Pekarna_Valoch2001_BR_na_1,TS1_Mag_BOMO_Pekarna_Valoch2001_BR_na_1_pseudo_no_16,0.029121,1,1,16.746111,49.241944,TS1,I,"I
(n=364)","BOMO
(n=168)"
TS1,Mag,BOMO,Pekarna,Valoch2001,BR,NA,TS1_Mag_BOMO_Pekarna_Valoch2001_BR_na_1,TS1_Mag_BOMO_Pekarna_Valoch2001_BR_na_1_pseudo_no_2,0.029121,1,1,16.746111,49.241944,TS1,I,"I
(n=364)","BOMO
(n=168)"
TS1,Mag,BOMO,Pekarna,Valoch2001,BR,NA,TS1_Mag_BOMO_Pekarna_Valoch2001_BR_na_1,TS1_Mag_BOMO_Pekarna_Valoch2001_BR_na_1_pseudo_no_3,0.029121,1,1,16.746111,49.241944,TS1,I,"I
(n=364)","BOMO
(n=168)"
TS1,Mag,BOMO,Pekarna,Valoch2001,BR,NA,TS1_Mag_BOMO_Pekarna_Valoch2001_BR_na_1,TS1_Mag_BOMO_Pekarna_Valoch2001_BR_na_1_pseudo_no_4,0.029121,1,1,16.746111,49.241944,TS1,I,"I
(n=364)","BOMO
(n=168)"
TS1,Mag,BOMO,Pekarna,Valoch2001,BR,NA,TS1_Mag_BOMO_Pekarna_Valoch2001_BR_na_1,TS1_Mag_BOMO_Pekarna_Valoch2001_BR_na_1_pseudo_no_5,0.029121,1,1,16.746111,49.241944,TS1,I,"I
(n=364)","BOMO
(n=168)"
TS1,Mag,BOMO,Pekarna,Valoch2001,BR,NA,TS1_Mag_BOMO_Pekarna_Valoch2001_BR_na_1,TS1_Mag_BOMO_Pekarna_Valoch2001_BR_na_1_pseudo_no_6,0.029121,1,1,16.746111,49.241944,TS1,I,"I
(n=364)","BOMO
(n=168)"
TS1,Mag,BOMO,Pekarna,Valoch2001,BR,NA,TS1_Mag_BOMO_Pekarna_Valoch2001_BR_na_1,TS1_Mag_BOMO_Pekarna_Valoch2001_BR_na_1_pseudo_no_7,0.029121,1,1,16.746111,49.241944,TS1,I,"I
(n=364)","BOMO
(n=168)"
TS1,Mag,BOMO,Pekarna,Valoch2001,BR,NA,TS1_Mag_BOMO_Pekarna_Valoch2001_BR_na_1,TS1_Mag_BOMO_Pekarna_Valoch2001_BR_na_1_pseudo_no_8,0.029121,1,1,16.746111,49.241944,TS1,I,"I
(n=364)","BOMO
(n=168)"
TS1,Mag,BOMO,Pekarna,Valoch2001,BR,NA,TS1_Mag_BOMO_Pekarna_Valoch2001_BR_na_1,TS1_Mag_BOMO_Pekarna_Valoch2001_BR_na_1_pseudo_no_9,0.029121,1,1,16.746111,49.241944,TS1,I,"I
(n=364)","BOMO
(n=168)"
TS2,ABPFeder,BOMO,Komorany,Vencl1970,BR,NA,TS2_ABPFeder_BOMO_Komorany_Vencl1970_BR_na_1,TS2_ABPFeder_BOMO_Komorany_Vencl1970_BR_na_1_pseudo_no_1,0.00696,2,2,13.5788,50.53421,TS2,II,"II
(n=138)","BOMO
(n=168)"
TS2,EpiMag,BOMO,Kulna4,Valoch1988,BR,NA,TS2_EpiMag_BOMO_Kulna4_Valoch1988_BR_na_1,TS2_EpiMag_BOMO_Kulna4_Valoch1988_BR_na_1_pseudo_no_1,NA,2,2,16.737777,49.408333,TS2,II,"II
(n=138)","BOMO
(n=168)"
TS2,EpiMag,BOMO,Kulna4,Valoch1998,BR,NA,TS2_EpiMag_BOMO_Kulna4_Valoch1998_BR_na_1,TS2_EpiMag_BOMO_Kulna4_Valoch1998_BR_na_1_pseudo_no_1,0.006211,2,2,16.737777,49.408333,TS2,II,"II
(n=138)","BOMO
(n=168)"
TS2,EpiMag,BOMO,Kulna4,Valoch1998,BR,NA,TS2_EpiMag_BOMO_Kulna4_Valoch1998_BR_na_1,TS2_EpiMag_BOMO_Kulna4_Valoch1998_BR_na_1_pseudo_no_2,0.006211,2,2,16.737777,49.408333,TS2,II,"II
(n=138)","BOMO
(n=168)"
TS2,Mag,BOMO,Kulna6,Valoch1998,BR,NA,TS2_Mag_BOMO_Kulna6_Valoch1998_BR_na_1,TS2_Mag_BOMO_Kulna6_Valoch1998_BR_na_1_pseudo_no_1,0.013824,2,2,16.737777,49.408333,TS2,II,"II
(n=138)","BOMO
(n=168)"
TS2,Mag,BOMO,Kulna6,Valoch1998,BR,NA,TS2_Mag_BOMO_Kulna6_Valoch1998_BR_na_1,TS2_Mag_BOMO_Kulna6_Valoch1998_BR_na_1_pseudo_no_10,0.013824,2,2,16.737777,49.408333,TS2,II,"II
(n=138)","BOMO
(n=168)"
TS2,Mag,BOMO,Kulna6,Valoch1998,BR,NA,TS2_Mag_BOMO_Kulna6_Valoch1998_BR_na_1,TS2_Mag_BOMO_Kulna6_Valoch1998_BR_na_1_pseudo_no_2,0.013824,2,2,16.737777,49.408333,TS2,II,"II
(n=138)","BOMO
(n=168)"
TS2,Mag,BOMO,Kulna6,Valoch1998,BR,NA,TS2_Mag_BOMO_Kulna6_Valoch1998_BR_na_1,TS2_Mag_BOMO_Kulna6_Valoch1998_BR_na_1_pseudo_no_4,0.013824,2,2,16.737777,49.408333,TS2,II,"II
(n=138)","BOMO
(n=168)"
TS2,Mag,BOMO,Kulna6,Valoch1998,BR,NA,TS2_Mag_BOMO_Kulna6_Valoch1998_BR_na_1,TS2_Mag_BOMO_Kulna6_Valoch1998_BR_na_1_pseudo_no_5,0.013824,2,2,16.737777,49.408333,TS2,II,"II
(n=138)","BOMO
(n=168)"
TS2,Mag,BOMO,Kulna6,Valoch1998,BR,NA,TS2_Mag_BOMO_Kulna6_Valoch1998_BR_na_1,TS2_Mag_BOMO_Kulna6_Valoch1998_BR_na_1_pseudo_no_6,0.013824,2,2,16.737777,49.408333,TS2,II,"II
(n=138)","BOMO
(n=168)"
TS2,Mag,BOMO,Kulna6,Valoch1998,BR,NA,TS2_Mag_BOMO_Kulna6_Valoch1998_BR_na_1,TS2_Mag_BOMO_Kulna6_Valoch1998_BR_na_1_pseudo_no_7,0.013824,2,2,16.737777,49.408333,TS2,II,"II
(n=138)","BOMO
(n=168)"
TS2,Mag,BOMO,Kulna6,Valoch1998,BR,NA,TS2_Mag_BOMO_Kulna6_Valoch1998_BR_na_1,TS2_Mag_BOMO_Kulna6_Valoch1998_BR_na_1_pseudo_no_8,0.013824,2,2,16.737777,49.408333,TS2,II,"II
(n=138)","BOMO
(n=168)"
TS2,Mag,BOMO,Kulna6,Valoch1998,BR,NA,TS2_Mag_BOMO_Kulna6_Valoch1998_BR_na_1,TS2_Mag_BOMO_Kulna6_Valoch1998_BR_na_1_pseudo_no_9,0.013824,2,2,16.737777,49.408333,TS2,II,"II
(n=138)","BOMO
(n=168)"
TS23,ABPTishn,BOMO,Pilsen,Vencl1988,BR,NA,TS23_ABPTishn_BOMO_Pilsen_Vencl1988_BR_na_1,TS23_ABPTishn_BOMO_Pilsen_Vencl1988_BR_na_1_pseudo_no_1,0.011193,2,3,13.381666,49.7625,TS2,II,"II
(n=138)","BOMO
(n=168)"
TS23,ABPTishn,BOMO,Pilsen,Vencl1988,BR,NA,TS23_ABPTishn_BOMO_Pilsen_Vencl1988_BR_na_1,TS23_ABPTishn_BOMO_Pilsen_Vencl1988_BR_na_1_pseudo_no_1,0.011193,2,3,13.381666,49.7625,TS3,III,"III
(n=60)","BOMO
(n=168)"
TS23,ABPTishn,BOMO,Tisnov,Klima1963,BR,NA,TS23_ABPTishn_BOMO_Tisnov_Klima1963_BR_na_1,TS23_ABPTishn_BOMO_Tisnov_Klima1963_BR_na_1_pseudo_no_5,NA,2,3,16.403888,49.359444,TS2,II,"II
(n=138)","BOMO
(n=168)"
TS23,ABPTishn,BOMO,Tisnov,Klima1963,BR,NA,TS23_ABPTishn_BOMO_Tisnov_Klima1963_BR_na_1,TS23_ABPTishn_BOMO_Tisnov_Klima1963_BR_na_1_pseudo_no_5,NA,2,3,16.403888,49.359444,TS3,III,"III
(n=60)","BOMO
(n=168)"
TS23,ABPTishn,BOMO,Tisnov,Klima1963,BR,NA,TS23_ABPTishn_BOMO_Tisnov_Klima1963_BR_na_1,TS23_ABPTishn_BOMO_Tisnov_Klima1963_BR_na_1_pseudo_no_6,NA,2,3,16.403888,49.359444,TS2,II,"II
(n=138)","BOMO
(n=168)"
TS23,ABPTishn,BOMO,Tisnov,Klima1963,BR,NA,TS23_ABPTishn_BOMO_Tisnov_Klima1963_BR_na_1,TS23_ABPTishn_BOMO_Tisnov_Klima1963_BR_na_1_pseudo_no_6,NA,2,3,16.403888,49.359444,TS3,III,"III
(n=60)","BOMO
(n=168)"
TS23,ABPTishn,BOMO,Tisnov,Klima1963,BR,NA,TS23_ABPTishn_BOMO_Tisnov_Klima1963_BR_na_2,TS23_ABPTishn_BOMO_Tisnov_Klima1963_BR_na_2_pseudo_no_1,NA,2,3,16.403888,49.359444,TS2,II,"II
(n=138)","BOMO
(n=168)"
TS23,ABPTishn,BOMO,Tisnov,Klima1963,BR,NA,TS23_ABPTishn_BOMO_Tisnov_Klima1963_BR_na_2,TS23_ABPTishn_BOMO_Tisnov_Klima1963_BR_na_2_pseudo_no_1,NA,2,3,16.403888,49.359444,TS3,III,"III
(n=60)","BOMO
(n=168)"
TS23,ABPTishn,BOMO,Tisnov,Klima1963,BR,NA,TS23_ABPTishn_BOMO_Tisnov_Klima1963_BR_na_2,TS23_ABPTishn_BOMO_Tisnov_Klima1963_BR_na_2_pseudo_no_2,NA,2,3,16.403888,49.359444,TS2,II,"II
(n=138)","BOMO
(n=168)"
TS23,ABPTishn,BOMO,Tisnov,Klima1963,BR,NA,TS23_ABPTishn_BOMO_Tisnov_Klima1963_BR_na_2,TS23_ABPTishn_BOMO_Tisnov_Klima1963_BR_na_2_pseudo_no_2,NA,2,3,16.403888,49.359444,TS3,III,"III
(n=60)","BOMO
(n=168)"
TS23,ABPTishn,BOMO,Tisnov,Klima1963,BR,NA,TS23_ABPTishn_BOMO_Tisnov_Klima1963_BR_na_3,TS23_ABPTishn_BOMO_Tisnov_Klima1963_BR_na_3_pseudo_no_1,NA,2,3,16.403888,49.359444,TS2,II,"II
(n=138)","BOMO
(n=168)"
TS23,ABPTishn,BOMO,Tisnov,Klima1963,BR,NA,TS23_ABPTishn_BOMO_Tisnov_Klima1963_BR_na_3,TS23_ABPTishn_BOMO_Tisnov_Klima1963_BR_na_3_pseudo_no_1,NA,2,3,16.403888,49.359444,TS3,III,"III
(n=60)","BOMO
(n=168)"
TS23,ABPTishn,BOMO,Tisnov,Klima1963,BR,NA,TS23_ABPTishn_BOMO_Tisnov_Klima1963_BR_na_3,TS23_ABPTishn_BOMO_Tisnov_Klima1963_BR_na_3_pseudo_no_2,NA,2,3,16.403888,49.359444,TS2,II,"II
(n=138)","BOMO
(n=168)"
TS23,ABPTishn,BOMO,Tisnov,Klima1963,BR,NA,TS23_ABPTishn_BOMO_Tisnov_Klima1963_BR_na_3,TS23_ABPTishn_BOMO_Tisnov_Klima1963_BR_na_3_pseudo_no_2,NA,2,3,16.403888,49.359444,TS3,III,"III
(n=60)","BOMO
(n=168)"
TS23,ABPTishn,BOMO,Tisnov,Klima1963,BR,NA,TS23_ABPTishn_BOMO_Tisnov_Klima1963_BR_na_3,TS23_ABPTishn_BOMO_Tisnov_Klima1963_BR_na_3_pseudo_no_3,NA,2,3,16.403888,49.359444,TS2,II,"II
(n=138)","BOMO
(n=168)"
TS23,ABPTishn,BOMO,Tisnov,Klima1963,BR,NA,TS23_ABPTishn_BOMO_Tisnov_Klima1963_BR_na_3,TS23_ABPTishn_BOMO_Tisnov_Klima1963_BR_na_3_pseudo_no_3,NA,2,3,16.403888,49.359444,TS3,III,"III
(n=60)","BOMO
(n=168)"
