Timeslice,TaxUnit,Region,Site,ShortImageRef,ToolClass,KnappingDirection,IMAGE,ARTEFACTNAME,SCALE,Timeslice_range_from,Timeslice_range_to,Long,Lat,Timeslice_discrete,Timeslice_discrete_roman,Timeslice_discrete_counts,Region_counts
TS1,LEpigrav,ASH,Esztergom,Lengyel20082009,AR,D,TS0_LEpigrav_ASH_Esztergom_Lengyel20082009_AR_d_1,TS0_LEpigrav_ASH_Esztergom_Lengyel20082009_AR_d_1_pseudo_no_1,0.013158,1,1,18.740335,47.785698,TS1,I,"I
(n=867)","ASH
(n=195)"
TS1,LEpigrav,ASH,Esztergom,Lengyel20082009,AR,D,TS0_LEpigrav_ASH_Esztergom_Lengyel20082009_AR_d_2,TS0_LEpigrav_ASH_Esztergom_Lengyel20082009_AR_d_2_pseudo_no_1,0.013966,1,1,18.740335,47.785698,TS1,I,"I
(n=867)","ASH
(n=195)"
TS1,LEpigrav,ASH,Esztergom,Lengyel20082009,AR,D,TS0_LEpigrav_ASH_Esztergom_Lengyel20082009_AR_d_2,TS0_LEpigrav_ASH_Esztergom_Lengyel20082009_AR_d_2_pseudo_no_2,0.013966,1,1,18.740335,47.785698,TS1,I,"I
(n=867)","ASH
(n=195)"
TS1,LEpigrav,ASH,Esztergom,Lengyel20082009,AR,D,TS0_LEpigrav_ASH_Esztergom_Lengyel20082009_AR_d_2,TS0_LEpigrav_ASH_Esztergom_Lengyel20082009_AR_d_2_pseudo_no_3,0.013966,1,1,18.740335,47.785698,TS1,I,"I
(n=867)","ASH
(n=195)"
TS1,LEpigrav,ASH,Esztergom,Lengyel20082009,AR,D,TS0_LEpigrav_ASH_Esztergom_Lengyel20082009_AR_d_2,TS0_LEpigrav_ASH_Esztergom_Lengyel20082009_AR_d_2_pseudo_no_4,0.013966,1,1,18.740335,47.785698,TS1,I,"I
(n=867)","ASH
(n=195)"
TS1,LEpigrav,ASH,Esztergom,Lengyel20082009,AR,D,TS0_LEpigrav_ASH_Esztergom_Lengyel20082009_AR_d_2,TS0_LEpigrav_ASH_Esztergom_Lengyel20082009_AR_d_2_pseudo_no_5,0.013966,1,1,18.740335,47.785698,TS1,I,"I
(n=867)","ASH
(n=195)"
TS1,LEpigrav,ASH,Esztergom,Lengyel20082009,AR,D,TS0_LEpigrav_ASH_Esztergom_Lengyel20082009_AR_d_2,TS0_LEpigrav_ASH_Esztergom_Lengyel20082009_AR_d_2_pseudo_no_6,0.013966,1,1,18.740335,47.785698,TS1,I,"I
(n=867)","ASH
(n=195)"
TS1,LEpigrav,ASH,Esztergom,Lengyel20082009,AR,NA,TS0_LEpigrav_ASH_Esztergom_Lengyel20082009_AR_na_1,TS0_LEpigrav_ASH_Esztergom_Lengyel20082009_AR_na_1_pseudo_no_1,0.009141,1,1,18.740335,47.785698,TS1,I,"I
(n=867)","ASH
(n=195)"
TS1,LEpigrav,ASH,Esztergom,Lengyel20082009,AR,NA,TS0_LEpigrav_ASH_Esztergom_Lengyel20082009_AR_na_1,TS0_LEpigrav_ASH_Esztergom_Lengyel20082009_AR_na_1_pseudo_no_2,0.009141,1,1,18.740335,47.785698,TS1,I,"I
(n=867)","ASH
(n=195)"
TS1,LEpigrav,ASH,Esztergom,Lengyel20082009,AR,NA,TS0_LEpigrav_ASH_Esztergom_Lengyel20082009_AR_na_1,TS0_LEpigrav_ASH_Esztergom_Lengyel20082009_AR_na_1_pseudo_no_3,0.009141,1,1,18.740335,47.785698,TS1,I,"I
(n=867)","ASH
(n=195)"
TS1,LEpigrav,ASH,Esztergom,Lengyel20082009,AR,NA,TS0_LEpigrav_ASH_Esztergom_Lengyel20082009_AR_na_1,TS0_LEpigrav_ASH_Esztergom_Lengyel20082009_AR_na_1_pseudo_no_4,0.009141,1,1,18.740335,47.785698,TS1,I,"I
(n=867)","ASH
(n=195)"
TS1,LEpigrav,ASH,Nadap,DobosiEtAl1988,AR,NA,TS01_LEpigrav_ASH_Nadap_DobosiEtAl1988_AR_na_1,TS01_LEpigrav_ASH_Nadap_DobosiEtAl1988_AR_na_1_pseudo_no_1,0.007102,1,1,18.577881,47.243813,TS1,I,"I
(n=867)","ASH
(n=195)"
TS1,LEpigrav,ASH,Nadap,DobosiEtAl1988,AR,NA,TS01_LEpigrav_ASH_Nadap_DobosiEtAl1988_AR_na_1,TS01_LEpigrav_ASH_Nadap_DobosiEtAl1988_AR_na_1_pseudo_no_2,0.007102,1,1,18.577881,47.243813,TS1,I,"I
(n=867)","ASH
(n=195)"
TS1,LEpigrav,ASH,Nadap,DobosiEtAl1988,AR,NA,TS01_LEpigrav_ASH_Nadap_DobosiEtAl1988_AR_na_2,TS01_LEpigrav_ASH_Nadap_DobosiEtAl1988_AR_na_2_pseudo_no_1,0.008961,1,1,18.577881,47.243813,TS1,I,"I
(n=867)","ASH
(n=195)"
TS1,LEpigrav,ASH,Nadap,DobosiEtAl1988,AR,NA,TS01_LEpigrav_ASH_Nadap_DobosiEtAl1988_AR_na_2,TS01_LEpigrav_ASH_Nadap_DobosiEtAl1988_AR_na_2_pseudo_no_2,0.008961,1,1,18.577881,47.243813,TS1,I,"I
(n=867)","ASH
(n=195)"
TS1,LEpigrav,ASH,Nadap,DobosiEtAl1988,AR,NA,TS01_LEpigrav_ASH_Nadap_DobosiEtAl1988_AR_na_2,TS01_LEpigrav_ASH_Nadap_DobosiEtAl1988_AR_na_2_pseudo_no_3,0.008961,1,1,18.577881,47.243813,TS1,I,"I
(n=867)","ASH
(n=195)"
TS1,LEpigrav,ASH,Nadap,DobosiEtAl1988,AR,NA,TS01_LEpigrav_ASH_Nadap_DobosiEtAl1988_AR_na_2,TS01_LEpigrav_ASH_Nadap_DobosiEtAl1988_AR_na_2_pseudo_no_4,0.008961,1,1,18.577881,47.243813,TS1,I,"I
(n=867)","ASH
(n=195)"
TS1,LEpigrav,ASH,Nadap,DobosiEtAl1988,AR,NA,TS01_LEpigrav_ASH_Nadap_DobosiEtAl1988_AR_na_3,TS01_LEpigrav_ASH_Nadap_DobosiEtAl1988_AR_na_3_pseudo_no_1,0.013089,1,1,18.577881,47.243813,TS1,I,"I
(n=867)","ASH
(n=195)"
TS1,LEpigrav,ASH,Nadap,DobosiEtAl1988,AR,NA,TS01_LEpigrav_ASH_Nadap_DobosiEtAl1988_AR_na_3,TS01_LEpigrav_ASH_Nadap_DobosiEtAl1988_AR_na_3_pseudo_no_10,0.013089,1,1,18.577881,47.243813,TS1,I,"I
(n=867)","ASH
(n=195)"
TS1,LEpigrav,ASH,Nadap,DobosiEtAl1988,AR,NA,TS01_LEpigrav_ASH_Nadap_DobosiEtAl1988_AR_na_3,TS01_LEpigrav_ASH_Nadap_DobosiEtAl1988_AR_na_3_pseudo_no_11,0.013089,1,1,18.577881,47.243813,TS1,I,"I
(n=867)","ASH
(n=195)"
TS1,LEpigrav,ASH,Nadap,DobosiEtAl1988,AR,NA,TS01_LEpigrav_ASH_Nadap_DobosiEtAl1988_AR_na_3,TS01_LEpigrav_ASH_Nadap_DobosiEtAl1988_AR_na_3_pseudo_no_12,0.013089,1,1,18.577881,47.243813,TS1,I,"I
(n=867)","ASH
(n=195)"
TS1,LEpigrav,ASH,Nadap,DobosiEtAl1988,AR,NA,TS01_LEpigrav_ASH_Nadap_DobosiEtAl1988_AR_na_3,TS01_LEpigrav_ASH_Nadap_DobosiEtAl1988_AR_na_3_pseudo_no_13,0.013089,1,1,18.577881,47.243813,TS1,I,"I
(n=867)","ASH
(n=195)"
TS1,LEpigrav,ASH,Nadap,DobosiEtAl1988,AR,NA,TS01_LEpigrav_ASH_Nadap_DobosiEtAl1988_AR_na_3,TS01_LEpigrav_ASH_Nadap_DobosiEtAl1988_AR_na_3_pseudo_no_14,0.013089,1,1,18.577881,47.243813,TS1,I,"I
(n=867)","ASH
(n=195)"
TS1,LEpigrav,ASH,Nadap,DobosiEtAl1988,AR,NA,TS01_LEpigrav_ASH_Nadap_DobosiEtAl1988_AR_na_3,TS01_LEpigrav_ASH_Nadap_DobosiEtAl1988_AR_na_3_pseudo_no_15,0.013089,1,1,18.577881,47.243813,TS1,I,"I
(n=867)","ASH
(n=195)"
TS1,LEpigrav,ASH,Nadap,DobosiEtAl1988,AR,NA,TS01_LEpigrav_ASH_Nadap_DobosiEtAl1988_AR_na_3,TS01_LEpigrav_ASH_Nadap_DobosiEtAl1988_AR_na_3_pseudo_no_16,0.013089,1,1,18.577881,47.243813,TS1,I,"I
(n=867)","ASH
(n=195)"
TS1,LEpigrav,ASH,Nadap,DobosiEtAl1988,AR,NA,TS01_LEpigrav_ASH_Nadap_DobosiEtAl1988_AR_na_3,TS01_LEpigrav_ASH_Nadap_DobosiEtAl1988_AR_na_3_pseudo_no_17,0.013089,1,1,18.577881,47.243813,TS1,I,"I
(n=867)","ASH
(n=195)"
TS1,LEpigrav,ASH,Nadap,DobosiEtAl1988,AR,NA,TS01_LEpigrav_ASH_Nadap_DobosiEtAl1988_AR_na_3,TS01_LEpigrav_ASH_Nadap_DobosiEtAl1988_AR_na_3_pseudo_no_18,0.013089,1,1,18.577881,47.243813,TS1,I,"I
(n=867)","ASH
(n=195)"
TS1,LEpigrav,ASH,Nadap,DobosiEtAl1988,AR,NA,TS01_LEpigrav_ASH_Nadap_DobosiEtAl1988_AR_na_3,TS01_LEpigrav_ASH_Nadap_DobosiEtAl1988_AR_na_3_pseudo_no_19,0.013089,1,1,18.577881,47.243813,TS1,I,"I
(n=867)","ASH
(n=195)"
TS1,LEpigrav,ASH,Nadap,DobosiEtAl1988,AR,NA,TS01_LEpigrav_ASH_Nadap_DobosiEtAl1988_AR_na_3,TS01_LEpigrav_ASH_Nadap_DobosiEtAl1988_AR_na_3_pseudo_no_2,0.013089,1,1,18.577881,47.243813,TS1,I,"I
(n=867)","ASH
(n=195)"
TS1,LEpigrav,ASH,Nadap,DobosiEtAl1988,AR,NA,TS01_LEpigrav_ASH_Nadap_DobosiEtAl1988_AR_na_3,TS01_LEpigrav_ASH_Nadap_DobosiEtAl1988_AR_na_3_pseudo_no_20,0.013089,1,1,18.577881,47.243813,TS1,I,"I
(n=867)","ASH
(n=195)"
TS1,LEpigrav,ASH,Nadap,DobosiEtAl1988,AR,NA,TS01_LEpigrav_ASH_Nadap_DobosiEtAl1988_AR_na_3,TS01_LEpigrav_ASH_Nadap_DobosiEtAl1988_AR_na_3_pseudo_no_3,0.013089,1,1,18.577881,47.243813,TS1,I,"I
(n=867)","ASH
(n=195)"
TS1,LEpigrav,ASH,Nadap,DobosiEtAl1988,AR,NA,TS01_LEpigrav_ASH_Nadap_DobosiEtAl1988_AR_na_3,TS01_LEpigrav_ASH_Nadap_DobosiEtAl1988_AR_na_3_pseudo_no_4,0.013089,1,1,18.577881,47.243813,TS1,I,"I
(n=867)","ASH
(n=195)"
TS1,LEpigrav,ASH,Nadap,DobosiEtAl1988,AR,NA,TS01_LEpigrav_ASH_Nadap_DobosiEtAl1988_AR_na_3,TS01_LEpigrav_ASH_Nadap_DobosiEtAl1988_AR_na_3_pseudo_no_5,0.013089,1,1,18.577881,47.243813,TS1,I,"I
(n=867)","ASH
(n=195)"
TS1,LEpigrav,ASH,Nadap,DobosiEtAl1988,AR,NA,TS01_LEpigrav_ASH_Nadap_DobosiEtAl1988_AR_na_3,TS01_LEpigrav_ASH_Nadap_DobosiEtAl1988_AR_na_3_pseudo_no_6,0.013089,1,1,18.577881,47.243813,TS1,I,"I
(n=867)","ASH
(n=195)"
TS1,LEpigrav,ASH,Nadap,DobosiEtAl1988,AR,NA,TS01_LEpigrav_ASH_Nadap_DobosiEtAl1988_AR_na_3,TS01_LEpigrav_ASH_Nadap_DobosiEtAl1988_AR_na_3_pseudo_no_7,0.013089,1,1,18.577881,47.243813,TS1,I,"I
(n=867)","ASH
(n=195)"
TS1,LEpigrav,ASH,Nadap,DobosiEtAl1988,AR,NA,TS01_LEpigrav_ASH_Nadap_DobosiEtAl1988_AR_na_3,TS01_LEpigrav_ASH_Nadap_DobosiEtAl1988_AR_na_3_pseudo_no_8,0.013089,1,1,18.577881,47.243813,TS1,I,"I
(n=867)","ASH
(n=195)"
TS1,LEpigrav,ASH,Nadap,DobosiEtAl1988,AR,NA,TS01_LEpigrav_ASH_Nadap_DobosiEtAl1988_AR_na_3,TS01_LEpigrav_ASH_Nadap_DobosiEtAl1988_AR_na_3_pseudo_no_9,0.013089,1,1,18.577881,47.243813,TS1,I,"I
(n=867)","ASH
(n=195)"
TS1,LEpigrav,ASH,Zoeld,BeresEtAl2020,AR,D,TS1_LEpigrav_ASH_Zoeld_BeresEtAl2020_AR_d_1,TS1_LEpigrav_ASH_Zoeld_BeresEtAl2020_AR_d_1_pseudo_no_1,0.006098,1,1,18.984693,47.622886,TS1,I,"I
(n=867)","ASH
(n=195)"
TS1,LEpigrav,ASH,Zoeld,BeresEtAl2020,AR,NA,TS1_LEpigrav_ASH_Zoeld_BeresEtAl2020_AR_na_1,TS1_LEpigrav_ASH_Zoeld_BeresEtAl2020_AR_na_1_pseudo_no_1,0.006098,1,1,18.984693,47.622886,TS1,I,"I
(n=867)","ASH
(n=195)"
TS1,LEpigrav,ASH,Zoeld,BeresEtAl2020,AR,P,TS1_LEpigrav_ASH_Zoeld_BeresEtAl2020_AR_p_1,TS1_LEpigrav_ASH_Zoeld_BeresEtAl2020_AR_p_1_pseudo_no_1,0.006738,1,1,18.984693,47.622886,TS1,I,"I
(n=867)","ASH
(n=195)"
TS2,AzilTECE,ASH,Elsbethen,Rettenbacher1998,AR,NA,TS2_AzilTECE_ASH_Elsbethen_Rettenbacher1998_AR_na_1,TS2_AzilTECE_ASH_Elsbethen_Rettenbacher1998_AR_na_1_pseudo_no_1,0.006368,2,2,13.086104,47.763351,TS2,II,"II
(n=1122)","ASH
(n=195)"
TS2,AzilTECE,ASH,Elsbethen,Rettenbacher1998,AR,NA,TS2_AzilTECE_ASH_Elsbethen_Rettenbacher1998_AR_na_2,TS2_AzilTECE_ASH_Elsbethen_Rettenbacher1998_AR_na_2_pseudo_no_1,0.005814,2,2,13.086104,47.763351,TS2,II,"II
(n=1122)","ASH
(n=195)"
TS23,AzilTECE,ASH,Seewaende,Gehlen2001,AR,P,TS23_AzilTECE_ASH_Seewaende_Gehlen2001_AR_p_1,TS23_AzilTECE_ASH_Seewaende_Gehlen2001_AR_p_1_pseudo_no_1,0.003484,2,3,10.592923,47.571749,TS2,II,"II
(n=1122)","ASH
(n=195)"
TS23,AzilTECE,ASH,Seewaende,Gehlen2001,AR,P,TS23_AzilTECE_ASH_Seewaende_Gehlen2001_AR_p_1,TS23_AzilTECE_ASH_Seewaende_Gehlen2001_AR_p_1_pseudo_no_1,0.003484,2,3,10.592923,47.571749,TS3,III,"III
(n=1171)","ASH
(n=195)"
TS24,AzilTECE,ASH,Galgenberg,AntlWieser1986,AR,NA,TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_1,TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_1_pseudo_no_1,0.015265,2,4,15.67763,48.66015,TS2,II,"II
(n=1122)","ASH
(n=195)"
TS24,AzilTECE,ASH,Galgenberg,AntlWieser1986,AR,NA,TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_1,TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_1_pseudo_no_1,0.015265,2,4,15.67763,48.66015,TS3,III,"III
(n=1171)","ASH
(n=195)"
TS24,AzilTECE,ASH,Galgenberg,AntlWieser1986,AR,NA,TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_1,TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_1_pseudo_no_1,0.015265,2,4,15.67763,48.66015,TS4,IV,"IV
(n=1155)","ASH
(n=195)"
TS24,AzilTECE,ASH,Galgenberg,AntlWieser1986,AR,NA,TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_1,TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_1_pseudo_no_10,0.015265,2,4,15.67763,48.66015,TS2,II,"II
(n=1122)","ASH
(n=195)"
TS24,AzilTECE,ASH,Galgenberg,AntlWieser1986,AR,NA,TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_1,TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_1_pseudo_no_10,0.015265,2,4,15.67763,48.66015,TS3,III,"III
(n=1171)","ASH
(n=195)"
TS24,AzilTECE,ASH,Galgenberg,AntlWieser1986,AR,NA,TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_1,TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_1_pseudo_no_10,0.015265,2,4,15.67763,48.66015,TS4,IV,"IV
(n=1155)","ASH
(n=195)"
TS24,AzilTECE,ASH,Galgenberg,AntlWieser1986,AR,NA,TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_1,TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_1_pseudo_no_11,0.015265,2,4,15.67763,48.66015,TS2,II,"II
(n=1122)","ASH
(n=195)"
TS24,AzilTECE,ASH,Galgenberg,AntlWieser1986,AR,NA,TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_1,TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_1_pseudo_no_11,0.015265,2,4,15.67763,48.66015,TS3,III,"III
(n=1171)","ASH
(n=195)"
TS24,AzilTECE,ASH,Galgenberg,AntlWieser1986,AR,NA,TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_1,TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_1_pseudo_no_11,0.015265,2,4,15.67763,48.66015,TS4,IV,"IV
(n=1155)","ASH
(n=195)"
TS24,AzilTECE,ASH,Galgenberg,AntlWieser1986,AR,NA,TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_1,TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_1_pseudo_no_2,0.015265,2,4,15.67763,48.66015,TS2,II,"II
(n=1122)","ASH
(n=195)"
TS24,AzilTECE,ASH,Galgenberg,AntlWieser1986,AR,NA,TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_1,TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_1_pseudo_no_2,0.015265,2,4,15.67763,48.66015,TS3,III,"III
(n=1171)","ASH
(n=195)"
TS24,AzilTECE,ASH,Galgenberg,AntlWieser1986,AR,NA,TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_1,TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_1_pseudo_no_2,0.015265,2,4,15.67763,48.66015,TS4,IV,"IV
(n=1155)","ASH
(n=195)"
TS24,AzilTECE,ASH,Galgenberg,AntlWieser1986,AR,NA,TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_1,TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_1_pseudo_no_3,0.015265,2,4,15.67763,48.66015,TS2,II,"II
(n=1122)","ASH
(n=195)"
TS24,AzilTECE,ASH,Galgenberg,AntlWieser1986,AR,NA,TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_1,TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_1_pseudo_no_3,0.015265,2,4,15.67763,48.66015,TS3,III,"III
(n=1171)","ASH
(n=195)"
TS24,AzilTECE,ASH,Galgenberg,AntlWieser1986,AR,NA,TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_1,TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_1_pseudo_no_3,0.015265,2,4,15.67763,48.66015,TS4,IV,"IV
(n=1155)","ASH
(n=195)"
TS24,AzilTECE,ASH,Galgenberg,AntlWieser1986,AR,NA,TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_1,TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_1_pseudo_no_4,0.015265,2,4,15.67763,48.66015,TS2,II,"II
(n=1122)","ASH
(n=195)"
TS24,AzilTECE,ASH,Galgenberg,AntlWieser1986,AR,NA,TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_1,TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_1_pseudo_no_4,0.015265,2,4,15.67763,48.66015,TS3,III,"III
(n=1171)","ASH
(n=195)"
TS24,AzilTECE,ASH,Galgenberg,AntlWieser1986,AR,NA,TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_1,TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_1_pseudo_no_4,0.015265,2,4,15.67763,48.66015,TS4,IV,"IV
(n=1155)","ASH
(n=195)"
TS24,AzilTECE,ASH,Galgenberg,AntlWieser1986,AR,NA,TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_1,TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_1_pseudo_no_5,0.015265,2,4,15.67763,48.66015,TS2,II,"II
(n=1122)","ASH
(n=195)"
TS24,AzilTECE,ASH,Galgenberg,AntlWieser1986,AR,NA,TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_1,TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_1_pseudo_no_5,0.015265,2,4,15.67763,48.66015,TS3,III,"III
(n=1171)","ASH
(n=195)"
TS24,AzilTECE,ASH,Galgenberg,AntlWieser1986,AR,NA,TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_1,TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_1_pseudo_no_5,0.015265,2,4,15.67763,48.66015,TS4,IV,"IV
(n=1155)","ASH
(n=195)"
TS24,AzilTECE,ASH,Galgenberg,AntlWieser1986,AR,NA,TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_1,TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_1_pseudo_no_6,0.015265,2,4,15.67763,48.66015,TS2,II,"II
(n=1122)","ASH
(n=195)"
TS24,AzilTECE,ASH,Galgenberg,AntlWieser1986,AR,NA,TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_1,TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_1_pseudo_no_6,0.015265,2,4,15.67763,48.66015,TS3,III,"III
(n=1171)","ASH
(n=195)"
TS24,AzilTECE,ASH,Galgenberg,AntlWieser1986,AR,NA,TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_1,TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_1_pseudo_no_6,0.015265,2,4,15.67763,48.66015,TS4,IV,"IV
(n=1155)","ASH
(n=195)"
TS24,AzilTECE,ASH,Galgenberg,AntlWieser1986,AR,NA,TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_1,TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_1_pseudo_no_7,0.015265,2,4,15.67763,48.66015,TS2,II,"II
(n=1122)","ASH
(n=195)"
TS24,AzilTECE,ASH,Galgenberg,AntlWieser1986,AR,NA,TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_1,TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_1_pseudo_no_7,0.015265,2,4,15.67763,48.66015,TS3,III,"III
(n=1171)","ASH
(n=195)"
TS24,AzilTECE,ASH,Galgenberg,AntlWieser1986,AR,NA,TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_1,TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_1_pseudo_no_7,0.015265,2,4,15.67763,48.66015,TS4,IV,"IV
(n=1155)","ASH
(n=195)"
TS24,AzilTECE,ASH,Galgenberg,AntlWieser1986,AR,NA,TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_1,TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_1_pseudo_no_8,0.015265,2,4,15.67763,48.66015,TS2,II,"II
(n=1122)","ASH
(n=195)"
TS24,AzilTECE,ASH,Galgenberg,AntlWieser1986,AR,NA,TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_1,TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_1_pseudo_no_8,0.015265,2,4,15.67763,48.66015,TS3,III,"III
(n=1171)","ASH
(n=195)"
TS24,AzilTECE,ASH,Galgenberg,AntlWieser1986,AR,NA,TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_1,TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_1_pseudo_no_8,0.015265,2,4,15.67763,48.66015,TS4,IV,"IV
(n=1155)","ASH
(n=195)"
TS24,AzilTECE,ASH,Galgenberg,AntlWieser1986,AR,NA,TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_1,TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_1_pseudo_no_9,0.015265,2,4,15.67763,48.66015,TS2,II,"II
(n=1122)","ASH
(n=195)"
TS24,AzilTECE,ASH,Galgenberg,AntlWieser1986,AR,NA,TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_1,TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_1_pseudo_no_9,0.015265,2,4,15.67763,48.66015,TS3,III,"III
(n=1171)","ASH
(n=195)"
TS24,AzilTECE,ASH,Galgenberg,AntlWieser1986,AR,NA,TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_1,TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_1_pseudo_no_9,0.015265,2,4,15.67763,48.66015,TS4,IV,"IV
(n=1155)","ASH
(n=195)"
TS24,AzilTECE,ASH,Galgenberg,AntlWieser1986,AR,NA,TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_2,TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_2_pseudo_no_1,0.008888,2,4,15.67763,48.66015,TS2,II,"II
(n=1122)","ASH
(n=195)"
TS24,AzilTECE,ASH,Galgenberg,AntlWieser1986,AR,NA,TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_2,TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_2_pseudo_no_1,0.008888,2,4,15.67763,48.66015,TS3,III,"III
(n=1171)","ASH
(n=195)"
TS24,AzilTECE,ASH,Galgenberg,AntlWieser1986,AR,NA,TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_2,TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_2_pseudo_no_1,0.008888,2,4,15.67763,48.66015,TS4,IV,"IV
(n=1155)","ASH
(n=195)"
TS24,AzilTECE,ASH,Galgenberg,AntlWieser1986,AR,NA,TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_2,TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_2_pseudo_no_2,0.008888,2,4,15.67763,48.66015,TS2,II,"II
(n=1122)","ASH
(n=195)"
TS24,AzilTECE,ASH,Galgenberg,AntlWieser1986,AR,NA,TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_2,TS24_AzilTECE_ASH_Galgenberg_AntlWieser1986_AR_na_2_pseudo_no_2,0.008888,2,4,15.67763,48.66015,TS3,III,"III
(n=1171)","ASH
(n=195)"
