"","Timeslice","TaxUnit","Region","Site","ShortImageRef","ToolClass","KnappingDirection","IMAGE","ARTEFACTNAME","SCALE","Timeslice_range_from","Timeslice_range_to","Long","Lat","length_cm","width_cm","area_cm2","perimeter_cm","calliper_cm","circularity","eccentricityeigen","AD","BC","amp","sym"
"66","TS2","Feder","BSN","MeerII","VanNotenEtAl1978","BR",NA,"TS2_Feder_BSN_MeerII_VanNotenEtAl1978_BR_NA_1","TS2_Feder_BSN_MeerII_VanNotenEtAl1978_BR_NA_1_pseudo_no_6",0.029847,"2","2",4.74,51.45,2.53,1.2,2.16,6.12,2.53,3.44,0.28,0.22224430641022,2.38958287471416,2.61182718112438,0.085091505294215
"67","TS2","Feder","BSN","MeerII","VanNotenEtAl1978","BR",NA,"TS2_Feder_BSN_MeerII_VanNotenEtAl1978_BR_NA_1","TS2_Feder_BSN_MeerII_VanNotenEtAl1978_BR_NA_1_pseudo_no_7",0.029847,"2","2",4.74,51.45,1.89,1.45,1.83,5.41,1.95,5.6,0.64,0.290666692342669,2.51467311798611,2.80533981032877,0.103611937232161
"68","TS2","Feder","BSN","MeerII","VanNotenEtAl1978","BR",NA,"TS2_Feder_BSN_MeerII_VanNotenEtAl1978_BR_NA_1","TS2_Feder_BSN_MeerII_VanNotenEtAl1978_BR_NA_1_pseudo_no_8",0.029847,"2","2",4.74,51.45,3.51,1.08,2.36,7.79,3.51,2.33,0.11,0.293190108017839,2.29070423361884,2.58389434163668,0.1134683037512
"69","TS2","Feder","BSN","MeerII","VanNotenEtAl1978","BR",NA,"TS2_Feder_BSN_MeerII_VanNotenEtAl1978_BR_NA_1","TS2_Feder_BSN_MeerII_VanNotenEtAl1978_BR_NA_1_pseudo_no_9",0.029847,"2","2",4.74,51.45,3.42,1.04,2.66,7.52,3.42,2.65,0.14,0.158119668528835,2.15380876222123,2.31192843075006,0.0683929772330956
"70","TS2","Feder","BSN","MilheezeHutseberg1","Rozoy1978","BR",NA,"TS2_Feder_BSN_MilheezeHutseberg1_Rozoy1978_BR_NA_1","TS2_Feder_BSN_MilheezeHutseberg1_Rozoy1978_BR_NA_1_pseudo_no_1",0.02969,"2","2",5.81,51.51,4.31,1.02,3.08,9.21,4.31,2.29,0.08,0.228106297770538,2.11522451484016,2.34333081261069,0.0973427637886114
"71","TS2","Feder","BSN","MilheezeHutseberg1","Rozoy1978","BR",NA,"TS2_Feder_BSN_MilheezeHutseberg1_Rozoy1978_BR_NA_1","TS2_Feder_BSN_MilheezeHutseberg1_Rozoy1978_BR_NA_1_pseudo_no_2",0.02969,"2","2",5.81,51.51,2.64,2.1,3.16,6.97,2.65,7.06,0.66,1.29231765047817,2.02361904962168,3.31593670009985,0.389729288390594
"72","TS2","Feder","BSN","Rekem","DeBieCaspar2000","BR",NA,"TS2_Feder_BSN_Rekem_DeBieCaspar2000_BR_NA_1","TS2_Feder_BSN_Rekem_DeBieCaspar2000_BR_NA_1_pseudo_no_1",NA,"2","2",5.69,50.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","TS2","Feder","BSN","Rekem","DeBieCaspar2000","BR",NA,"TS2_Feder_BSN_Rekem_DeBieCaspar2000_BR_NA_1","TS2_Feder_BSN_Rekem_DeBieCaspar2000_BR_NA_1_pseudo_no_10",NA,"2","2",5.69,50.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","TS2","Feder","BSN","Rekem","DeBieCaspar2000","BR",NA,"TS2_Feder_BSN_Rekem_DeBieCaspar2000_BR_NA_1","TS2_Feder_BSN_Rekem_DeBieCaspar2000_BR_NA_1_pseudo_no_11",NA,"2","2",5.69,50.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","TS2","Feder","BSN","Rekem","DeBieCaspar2000","BR",NA,"TS2_Feder_BSN_Rekem_DeBieCaspar2000_BR_NA_1","TS2_Feder_BSN_Rekem_DeBieCaspar2000_BR_NA_1_pseudo_no_12",NA,"2","2",5.69,50.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","TS2","Feder","BSN","Rekem","DeBieCaspar2000","BR",NA,"TS2_Feder_BSN_Rekem_DeBieCaspar2000_BR_NA_1","TS2_Feder_BSN_Rekem_DeBieCaspar2000_BR_NA_1_pseudo_no_13",NA,"2","2",5.69,50.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","TS2","Feder","BSN","Rekem","DeBieCaspar2000","BR",NA,"TS2_Feder_BSN_Rekem_DeBieCaspar2000_BR_NA_1","TS2_Feder_BSN_Rekem_DeBieCaspar2000_BR_NA_1_pseudo_no_14",NA,"2","2",5.69,50.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","TS2","Feder","BSN","Rekem","DeBieCaspar2000","BR",NA,"TS2_Feder_BSN_Rekem_DeBieCaspar2000_BR_NA_1","TS2_Feder_BSN_Rekem_DeBieCaspar2000_BR_NA_1_pseudo_no_15",NA,"2","2",5.69,50.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","TS2","Feder","BSN","Rekem","DeBieCaspar2000","BR",NA,"TS2_Feder_BSN_Rekem_DeBieCaspar2000_BR_NA_1","TS2_Feder_BSN_Rekem_DeBieCaspar2000_BR_NA_1_pseudo_no_16",NA,"2","2",5.69,50.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","TS2","Feder","BSN","Rekem","DeBieCaspar2000","BR",NA,"TS2_Feder_BSN_Rekem_DeBieCaspar2000_BR_NA_1","TS2_Feder_BSN_Rekem_DeBieCaspar2000_BR_NA_1_pseudo_no_17",NA,"2","2",5.69,50.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","TS2","Feder","BSN","Rekem","DeBieCaspar2000","BR",NA,"TS2_Feder_BSN_Rekem_DeBieCaspar2000_BR_NA_1","TS2_Feder_BSN_Rekem_DeBieCaspar2000_BR_NA_1_pseudo_no_18",NA,"2","2",5.69,50.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","TS2","Feder","BSN","Rekem","DeBieCaspar2000","BR",NA,"TS2_Feder_BSN_Rekem_DeBieCaspar2000_BR_NA_1","TS2_Feder_BSN_Rekem_DeBieCaspar2000_BR_NA_1_pseudo_no_19",NA,"2","2",5.69,50.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","TS2","Feder","BSN","Rekem","DeBieCaspar2000","BR",NA,"TS2_Feder_BSN_Rekem_DeBieCaspar2000_BR_NA_1","TS2_Feder_BSN_Rekem_DeBieCaspar2000_BR_NA_1_pseudo_no_2",NA,"2","2",5.69,50.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","TS2","Feder","BSN","Rekem","DeBieCaspar2000","BR",NA,"TS2_Feder_BSN_Rekem_DeBieCaspar2000_BR_NA_1","TS2_Feder_BSN_Rekem_DeBieCaspar2000_BR_NA_1_pseudo_no_20",NA,"2","2",5.69,50.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","TS2","Feder","BSN","Rekem","DeBieCaspar2000","BR",NA,"TS2_Feder_BSN_Rekem_DeBieCaspar2000_BR_NA_1","TS2_Feder_BSN_Rekem_DeBieCaspar2000_BR_NA_1_pseudo_no_21",NA,"2","2",5.69,50.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","TS2","Feder","BSN","Rekem","DeBieCaspar2000","BR",NA,"TS2_Feder_BSN_Rekem_DeBieCaspar2000_BR_NA_1","TS2_Feder_BSN_Rekem_DeBieCaspar2000_BR_NA_1_pseudo_no_22",NA,"2","2",5.69,50.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","TS2","Feder","BSN","Rekem","DeBieCaspar2000","BR",NA,"TS2_Feder_BSN_Rekem_DeBieCaspar2000_BR_NA_1","TS2_Feder_BSN_Rekem_DeBieCaspar2000_BR_NA_1_pseudo_no_23",NA,"2","2",5.69,50.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","TS2","Feder","BSN","Rekem","DeBieCaspar2000","BR",NA,"TS2_Feder_BSN_Rekem_DeBieCaspar2000_BR_NA_1","TS2_Feder_BSN_Rekem_DeBieCaspar2000_BR_NA_1_pseudo_no_3",NA,"2","2",5.69,50.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","TS2","Feder","BSN","Rekem","DeBieCaspar2000","BR",NA,"TS2_Feder_BSN_Rekem_DeBieCaspar2000_BR_NA_1","TS2_Feder_BSN_Rekem_DeBieCaspar2000_BR_NA_1_pseudo_no_4",NA,"2","2",5.69,50.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","TS2","Feder","BSN","Rekem","DeBieCaspar2000","BR",NA,"TS2_Feder_BSN_Rekem_DeBieCaspar2000_BR_NA_1","TS2_Feder_BSN_Rekem_DeBieCaspar2000_BR_NA_1_pseudo_no_5",NA,"2","2",5.69,50.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","TS2","Feder","BSN","Rekem","DeBieCaspar2000","BR",NA,"TS2_Feder_BSN_Rekem_DeBieCaspar2000_BR_NA_1","TS2_Feder_BSN_Rekem_DeBieCaspar2000_BR_NA_1_pseudo_no_6",NA,"2","2",5.69,50.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","TS2","Feder","BSN","Rekem","DeBieCaspar2000","BR",NA,"TS2_Feder_BSN_Rekem_DeBieCaspar2000_BR_NA_1","TS2_Feder_BSN_Rekem_DeBieCaspar2000_BR_NA_1_pseudo_no_7",NA,"2","2",5.69,50.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","TS2","Feder","BSN","Rekem","DeBieCaspar2000","BR",NA,"TS2_Feder_BSN_Rekem_DeBieCaspar2000_BR_NA_1","TS2_Feder_BSN_Rekem_DeBieCaspar2000_BR_NA_1_pseudo_no_8",NA,"2","2",5.69,50.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","TS2","Feder","BSN","Rekem","DeBieCaspar2000","BR",NA,"TS2_Feder_BSN_Rekem_DeBieCaspar2000_BR_NA_1","TS2_Feder_BSN_Rekem_DeBieCaspar2000_BR_NA_1_pseudo_no_9",NA,"2","2",5.69,50.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","TS3","EpiAhr","BSN","Remouchamps","Dewez1974","BR",NA,"TS3_EpiAhr_BSN_Remouchamps_Dewez1974_BR_NA_1","TS3_EpiAhr_BSN_Remouchamps_Dewez1974_BR_NA_1_pseudo_no_1",0.036495,"3","3",5.71,50.48,2.63,1.61,3.5,7.16,2.64,5.47,0.49,0.213395718644973,2.25885230995838,2.47224802860335,0.0863164683219616
"96","TS1","Mag","BOMO","Hostim","Vencl1995","BR",NA,"TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_1","TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_1_pseudo_no_1",0.014487,"1","1",14.116111,49.954444,3.8,0.92,2.42,8.3,3.8,2.23,0.08,0.25189333044989,2.19405762375687,2.44595095420676,0.102983802686911
"97","TS1","Mag","BOMO","Hostim","Vencl1995","BR",NA,"TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_1","TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_1_pseudo_no_2",0.014487,"1","1",14.116111,49.954444,4.33,1.59,4.58,9.94,4.33,2.94,0.18,0.297629580413293,2.29169237184952,2.58932195226281,0.114944987877307
"98","TS1","Mag","BOMO","Hostim","Vencl1995","BR",NA,"TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_1","TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_1_pseudo_no_3",0.014487,"1","1",14.116111,49.954444,3.87,1.67,4.87,9.7,3.88,3.22,0.25,0.670598153800231,2.26323441998375,2.93383257378399,0.228574104668594
"99","TS1","Mag","BOMO","Hostim","Vencl1995","BR",NA,"TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_1","TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_1_pseudo_no_4",0.014487,"1","1",14.116111,49.954444,3.71,1.68,4.56,9.19,3.79,3.4,0.26,0.674952195525084,2.24773804503792,2.92269024056301,0.230935247997771
"100","TS1","Mag","BOMO","Hostim","Vencl1995","BR",NA,"TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_2","TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_2_pseudo_no_1",0.039968,"1","1",14.116111,49.954444,1.6,1.32,1.55,4.71,1.65,7.93,0.72,0.354588456019542,2.37437952227894,2.72896797829848,0.129935000644686
"101","TS1","Mag","BOMO","Hostim","Vencl1995","BR",NA,"TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_2","TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_2_pseudo_no_10",0.039968,"1","1",14.116111,49.954444,2.5,1.49,2.58,6.39,2.51,4.25,0.39,0.192719129722104,2.3952778988155,2.5879970285376,0.074466518932212
"102","TS1","Mag","BOMO","Hostim","Vencl1995","BR",NA,"TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_2","TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_2_pseudo_no_11",0.039968,"1","1",14.116111,49.954444,2.58,1.22,2.01,6.23,2.58,3.06,0.24,0.191716685514601,2.41372399857593,2.60544068409053,0.0735832086622699
"103","TS1","Mag","BOMO","Hostim","Vencl1995","BR",NA,"TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_2","TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_2_pseudo_no_12",0.039968,"1","1",14.116111,49.954444,2.5,2.03,3.56,7.31,2.5,6.97,0.68,0.632276465124159,2.40271869849659,3.03499516362074,0.208328656566903
"104","TS1","Mag","BOMO","Hostim","Vencl1995","BR",NA,"TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_2","TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_2_pseudo_no_13",0.039968,"1","1",14.116111,49.954444,2.28,1.61,2.58,6.12,2.28,6.88,0.59,0.237627908803077,2.35396408689446,2.59159199569754,0.0916918670830818
"105","TS1","Mag","BOMO","Hostim","Vencl1995","BR",NA,"TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_2","TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_2_pseudo_no_14",0.039968,"1","1",14.116111,49.954444,1.86,1.35,1.66,4.94,1.89,6.98,0.59,0.574567699576478,2.26621937246722,2.84078707204369,0.202256517297908
"106","TS1","Mag","BOMO","Hostim","Vencl1995","BR",NA,"TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_2","TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_2_pseudo_no_15",0.039968,"1","1",14.116111,49.954444,2.26,1.89,3.11,6.55,2.29,11.09,0.77,0.404140869331762,2.2571497612732,2.66129063060497,0.151858975748129
"107","TS1","Mag","BOMO","Hostim","Vencl1995","BR",NA,"TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_2","TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_2_pseudo_no_16",0.039968,"1","1",14.116111,49.954444,2,1.24,1.77,5.18,2.02,5.56,0.48,1.04319746540425,2.10756069562177,3.15075816102602,0.331094108811112
"108","TS1","Mag","BOMO","Hostim","Vencl1995","BR",NA,"TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_2","TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_2_pseudo_no_17",0.039968,"1","1",14.116111,49.954444,3.93,2.12,6.03,9.68,3.94,4.39,0.37,0.256916417697389,2.30848234242142,2.56539876011881,0.100146777059131
"109","TS1","Mag","BOMO","Hostim","Vencl1995","BR",NA,"TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_2","TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_2_pseudo_no_18",0.039968,"1","1",14.116111,49.954444,1.83,1.32,2.09,5.36,1.92,7.9,0.62,0.599883454795925,2.0892830061828,2.68916646097873,0.223074124826619
"110","TS1","Mag","BOMO","Hostim","Vencl1995","BR",NA,"TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_2","TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_2_pseudo_no_19",0.039968,"1","1",14.116111,49.954444,2.45,1.43,2.74,6.4,2.48,4.88,0.43,0.221899716452663,2.32890156849742,2.55080128495009,0.0869921611541785
"111","TS1","Mag","BOMO","Hostim","Vencl1995","BR",NA,"TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_2","TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_2_pseudo_no_2",0.039968,"1","1",14.116111,49.954444,1.65,0.92,1.17,4.18,1.66,4.81,0.4,0.176307367202879,2.31160308784102,2.4879104550439,0.0708656402184571
"112","TS1","Mag","BOMO","Hostim","Vencl1995","BR",NA,"TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_2","TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_2_pseudo_no_20",0.039968,"1","1",14.116111,49.954444,3.13,1.76,3.91,7.93,3.13,4.44,0.38,0.357636019985873,2.39818342995693,2.7558194499428,0.129774837024717
"113","TS1","Mag","BOMO","Hostim","Vencl1995","BR",NA,"TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_2","TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_2_pseudo_no_21",0.039968,"1","1",14.116111,49.954444,1.74,0.83,1.02,4.13,1.74,3.66,0.29,0.461266257691161,2.2834442654596,2.74471052315076,0.168056432108423
"114","TS1","Mag","BOMO","Hostim","Vencl1995","BR",NA,"TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_2","TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_2_pseudo_no_22",0.039968,"1","1",14.116111,49.954444,2.65,2.24,4.06,7.54,2.66,10.25,0.76,0.445851024493558,2.26943149744712,2.71528252194068,0.164200601922962
"115","TS1","Mag","BOMO","Hostim","Vencl1995","BR",NA,"TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_2","TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_2_pseudo_no_23",0.039968,"1","1",14.116111,49.954444,2.98,2.24,5.11,8.32,3.04,9.48,0.67,0.718158575027929,2.12833551230112,2.84649408732905,0.252295825318857
"116","TS1","Mag","BOMO","Hostim","Vencl1995","BR",NA,"TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_2","TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_2_pseudo_no_24",0.039968,"1","1",14.116111,49.954444,2.67,2.22,4.24,7.61,2.68,9.95,0.72,0.944682056796387,2.09300475943003,3.03768681622641,0.310987311710403
"117","TS1","Mag","BOMO","Hostim","Vencl1995","BR",NA,"TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_2","TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_2_pseudo_no_25",0.039968,"1","1",14.116111,49.954444,2.3,1.29,2.2,5.76,2.31,5,0.42,0.30214279294529,2.2820471408872,2.58418993383249,0.11691973139807
"118","TS1","Mag","BOMO","Hostim","Vencl1995","BR",NA,"TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_2","TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_2_pseudo_no_26",0.039968,"1","1",14.116111,49.954444,2.27,1.36,1.98,5.77,2.28,4.29,0.4,0.406153608716851,2.45135824637408,2.85751185509093,0.142135406365244
"119","TS1","Mag","BOMO","Hostim","Vencl1995","BR",NA,"TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_2","TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_2_pseudo_no_27",0.039968,"1","1",14.116111,49.954444,6.78,1.53,7.56,14.79,6.78,2.15,0.07,0.165854335555954,2.17225849332886,2.33811282888481,0.0709351291806821
"120","TS1","Mag","BOMO","Hostim","Vencl1995","BR",NA,"TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_2","TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_2_pseudo_no_28",0.039968,"1","1",14.116111,49.954444,4.76,1.95,7.37,11.38,4.76,3.29,0.24,0.466705622911421,2.24431347345796,2.71101909636938,0.172151359441339
"121","TS1","Mag","BOMO","Hostim","Vencl1995","BR",NA,"TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_2","TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_2_pseudo_no_29",0.039968,"1","1",14.116111,49.954444,3.83,1.15,3.44,8.53,3.83,2.6,0.14,0.239504050928352,2.16326864932138,2.40277270024973,0.0996781971525893
"122","TS1","Mag","BOMO","Hostim","Vencl1995","BR",NA,"TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_2","TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_2_pseudo_no_3",0.039968,"1","1",14.116111,49.954444,1.64,0.84,1.03,4.02,1.64,4.16,0.36,0.363760295904146,2.29983474376741,2.66359503967156,0.136567417526427
"123","TS1","Mag","BOMO","Hostim","Vencl1995","BR",NA,"TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_2","TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_2_pseudo_no_30",0.039968,"1","1",14.116111,49.954444,3.04,1.92,4.28,8,3.07,5.78,0.5,0.65184597005113,2.26403353434979,2.91587950440092,0.223550379591235
"124","TS1","Mag","BOMO","Hostim","Vencl1995","BR",NA,"TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_2","TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_2_pseudo_no_31",0.039968,"1","1",14.116111,49.954444,3.2,1.7,4.08,8.27,3.21,4.02,0.38,0.679179917805117,2.25681195579477,2.93599187359988,0.231328950162372
"125","TS1","Mag","BOMO","Hostim","Vencl1995","BR",NA,"TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_2","TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_2_pseudo_no_32",0.039968,"1","1",14.116111,49.954444,2.99,2.03,4.4,7.97,3.04,6.3,0.53,0.703523388401149,2.15332632396835,2.8568497123695,0.246258452222759
"126","TS1","Mag","BOMO","Hostim","Vencl1995","BR",NA,"TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_2","TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_2_pseudo_no_33",0.039968,"1","1",14.116111,49.954444,2.77,1.19,2.23,6.38,2.79,3.47,0.24,0.267243232271036,2.26254717196671,2.52979040423775,0.105638487608842
"127","TS1","Mag","BOMO","Hostim","Vencl1995","BR",NA,"TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_2","TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_2_pseudo_no_34",0.039968,"1","1",14.116111,49.954444,2.8,1.59,3.59,7.39,2.85,4.69,0.4,0.224128582933233,2.31006068677785,2.53418926971109,0.0884419272120053
"128","TS1","Mag","BOMO","Hostim","Vencl1995","BR",NA,"TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_2","TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_2_pseudo_no_35",0.039968,"1","1",14.116111,49.954444,2.76,1.38,2.82,6.96,2.81,3.92,0.32,0.590053625512951,2.26888221873451,2.85893584424747,0.20638925028703
"129","TS1","Mag","BOMO","Hostim","Vencl1995","BR",NA,"TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_2","TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_2_pseudo_no_36",0.039968,"1","1",14.116111,49.954444,5.07,1.67,6.44,11.52,5.07,2.69,0.16,0.210202602074838,2.2625253133832,2.47272791545804,0.0850083831548046
"130","TS1","Mag","BOMO","Hostim","Vencl1995","BR",NA,"TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_2","TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_2_pseudo_no_37",0.039968,"1","1",14.116111,49.954444,4.93,2.17,7.6,12.13,4.98,2.96,0.22,0.914535008551951,2.19489585528262,3.10943086383458,0.29411652762208
"131","TS1","Mag","BOMO","Hostim","Vencl1995","BR",NA,"TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_2","TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_2_pseudo_no_38",0.039968,"1","1",14.116111,49.954444,4.34,1.89,5.45,10.28,4.36,3.15,0.23,0.322788790335864,2.38972600620657,2.71251479654243,0.118999826562168
"132","TS1","Mag","BOMO","Hostim","Vencl1995","BR",NA,"TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_2","TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_2_pseudo_no_39",0.039968,"1","1",14.116111,49.954444,3.81,1.96,5.62,9.81,3.91,3.9,0.35,0.920159260811284,2.20713720576226,3.12729646657355,0.294234739381606
"133","TS1","Mag","BOMO","Hostim","Vencl1995","BR",NA,"TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_2","TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_2_pseudo_no_4",0.039968,"1","1",14.116111,49.954444,1.34,0.75,0.74,3.37,1.34,4.68,0.39,0.186408492559771,2.30073552923389,2.48714402179366,0.0749488131472731
"134","TS1","Mag","BOMO","Hostim","Vencl1995","BR",NA,"TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_2","TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_2_pseudo_no_40",0.039968,"1","1",14.116111,49.954444,3.92,1.2,3.38,8.94,3.94,2.56,0.13,0.419301472930027,2.28037069134623,2.69967216427626,0.15531570035743
"135","TS1","Mag","BOMO","Hostim","Vencl1995","BR",NA,"TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_2","TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_2_pseudo_no_41",0.039968,"1","1",14.116111,49.954444,3.48,2.03,5.1,8.85,3.48,4.74,0.42,0.428569946362687,2.24971812915746,2.67828807552015,0.160016373996459
"136","TS1","Mag","BOMO","Hostim","Vencl1995","BR",NA,"TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_2","TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_2_pseudo_no_42",0.039968,"1","1",14.116111,49.954444,3.33,1.7,4.32,8.41,3.35,4.26,0.35,0.199927191997731,2.37897419790416,2.57890138990189,0.07752417086616
"137","TS1","Mag","BOMO","Hostim","Vencl1995","BR",NA,"TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_2","TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_2_pseudo_no_43",0.039968,"1","1",14.116111,49.954444,3.43,2.09,5.17,8.98,3.51,4.89,0.44,0.930139550422563,2.12889154199794,3.05903109242051,0.304063450916602
"138","TS1","Mag","BOMO","Hostim","Vencl1995","BR",NA,"TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_2","TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_2_pseudo_no_44",0.039968,"1","1",14.116111,49.954444,3.04,1.25,2.85,7.14,3.05,3.34,0.24,0.858423239774151,2.09291490043681,2.95133814021096,0.290858993105003
"139","TS1","Mag","BOMO","Hostim","Vencl1995","BR",NA,"TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_2","TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_2_pseudo_no_45",0.039968,"1","1",14.116111,49.954444,3.13,2,5.27,8.86,3.23,5.73,0.52,0.872728227607216,2.10123485752566,2.97396308513288,0.293456308173449
"140","TS1","Mag","BOMO","Hostim","Vencl1995","BR",NA,"TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_2","TS1_Mag_BOMO_Hostim_Vencl1995_BR_na_2_pseudo_no_5",0.039968,"1","1",14.116111,49.954444,1.58,1.38,1.61,4.62,1.59,13.7,0.8,0.196319697764228,2.22370167055952,2.42002136832375,0.081123125743394
